"Month #","White Player #","Black Player #","Score"
69,8219,4438,1
69,8219,5658,1
69,8223,2057,0.5
69,8223,7680,0
69,8223,7998,0.5
69,8256,686,1
69,8256,3065,1
69,8256,6573,0
69,8275,389,0.5
69,8275,6997,0.5
69,8287,2173,1
69,8288,3944,0.5
69,8291,686,1
69,8291,700,1
69,8291,3065,1
69,8291,6573,1
69,8291,8256,0.5
69,8294,4384,0.5
69,8305,3162,0.5
69,8305,6087,0
69,8330,1537,0
69,8330,2899,1
69,8330,6618,1
69,8330,6754,0.5
69,8338,310,1
69,8338,778,0.5
69,8338,5299,0
69,8338,6605,0.5
69,8341,246,0.5
69,8341,3909,1
69,8343,6740,0.5
69,8348,2981,0.5
69,8348,8452,0.5
69,8405,73,0.5
69,8405,565,0.5
69,8405,1408,1
69,8415,6834,0.5
69,8424,4146,0
69,8447,2145,1
69,8447,7306,0.5
69,8452,4618,0.5
69,8452,6404,0.5
69,8533,4779,0
69,8533,6104,0
69,8535,4312,1
69,8535,5311,0.5
69,8553,8341,0.5
69,8577,1944,0
69,8577,7398,1
69,8577,7613,0.5
69,8580,6515,0
69,8580,8003,1
69,8597,3488,1
69,8597,5345,1
69,8597,6472,0
69,8597,6578,0.5
69,8597,7619,1
69,8599,1408,0.5
69,8599,3983,0.5
69,8599,8288,0
69,8620,4538,1
70,55,4725,0.5
70,64,1746,1
70,64,5342,0.5
70,64,6647,0.5
70,64,8616,0.5
70,98,647,1
70,98,4719,1
70,98,7661,1
70,107,8191,0.5
70,120,2932,0.5
70,129,7250,0.5
70,135,748,0
70,135,3461,0.5
70,135,5101,0.5
70,135,7250,0.5
70,158,386,0.5
70,158,7796,0.5
70,158,8287,1
70,174,5050,0.5
70,174,7953,0.5
70,187,934,0.5
70,192,5994,0
70,206,4962,1
70,224,2434,0
70,224,3805,0
70,224,6224,0.5
70,226,6104,0
70,226,8507,1
70,235,3897,1
70,235,4422,0
70,235,6795,1
70,251,2649,0.5
70,251,3476,0.5
70,251,6372,0.5
70,295,5531,0
70,295,5993,1
70,295,7145,1
70,295,7939,0
70,315,1244,0.5
70,315,3963,0
70,315,6110,0
70,315,8288,0
70,342,4051,0.5
70,342,6040,0
70,342,6926,0.5
70,342,7193,0.5
70,346,807,1
70,346,7058,0
70,346,7277,1
70,346,7604,0.5
70,352,315,1
70,352,5167,1
70,386,2632,1
70,386,3837,0.5
70,386,6875,0.5
70,389,978,0.5
70,391,98,0.5
70,391,2047,1
70,391,3805,0.5
70,391,4646,1
70,402,4038,0
70,436,7002,0.5
70,436,7107,1
70,481,8066,0.5
70,481,8494,1
70,488,8555,1
70,491,2038,0.5
70,491,8060,1
70,503,6847,1
70,517,2663,0
70,517,4996,0
70,517,6429,0
70,536,798,1
70,536,4776,0.5
70,536,6574,0.5
70,543,517,0.5
70,543,5886,0
70,543,5922,0
70,561,607,1
70,561,3428,0
70,561,8523,0
70,596,4194,0.5
70,607,8523,0.5
70,647,1710,0
70,647,6710,0.5
70,647,8605,0
70,652,6875,0.5
70,657,226,1
70,657,5290,1
70,657,7193,1
70,699,5075,0
70,699,5342,1
70,701,3818,0.5
70,701,4482,1
70,701,7741,0.5
70,746,4135,1
70,746,6410,0.5
70,746,7233,0.5
70,748,2020,1
70,757,2020,0
70,798,3712,0.5
70,798,4862,0.5
70,807,848,1
70,807,2209,0
70,811,1143,0.5
70,811,1188,0
70,811,4671,1
70,848,346,0
70,848,2189,0.5
70,848,4663,0
70,848,7417,0
70,898,3971,0.5
70,923,1512,0.5
70,923,2047,1
70,923,5531,1
70,923,7145,0.5
70,923,8028,0
70,934,251,1
70,934,2463,1
70,934,2649,0.5
70,934,4422,1
70,951,543,0
70,951,3362,0
70,951,5290,0
70,951,5472,0.5
70,978,3317,0.5
70,1017,5994,0
70,1018,5417,0
70,1038,2391,1
70,1048,1109,1
70,1048,5873,1
70,1048,6568,1
70,1061,6782,0.5
70,1061,7118,0
70,1095,3048,1
70,1096,8625,1
70,1136,224,1
70,1136,657,0.5
70,1136,4427,1
70,1143,4671,1
70,1143,5545,1
70,1143,6433,0.5
70,1148,8121,0
70,1149,1286,0.5
70,1149,6341,1
70,1149,6875,0
70,1157,517,1
70,1157,2256,0.5
70,1157,3117,0
70,1157,6506,0.5
70,1158,7189,0
70,1178,235,0.5
70,1178,934,0.5
70,1178,6372,1
70,1188,1143,1
70,1188,4671,1
70,1188,5545,0.5
70,1238,5534,0.5
70,1238,5614,0
70,1244,3614,0
70,1244,8238,0
70,1245,881,0
70,1245,5321,0.5
70,1246,1397,1
70,1246,7638,0.5
70,1286,3047,1
70,1286,5942,0
70,1313,5993,0
70,1319,7590,0.5
70,1329,389,0.5
70,1329,607,0.5
70,1377,4482,0
70,1383,5045,1
70,1397,2015,0
70,1397,4082,0.5
70,1397,5552,0
70,1397,7848,0
70,1425,4135,1
70,1458,8502,1
70,1487,1143,0.5
70,1487,1188,0
70,1487,4671,0
70,1487,5228,1
70,1512,3805,0.5
70,1512,4037,1
70,1512,5009,0.5
70,1530,7118,0
70,1594,2295,0
70,1594,3678,0.5
70,1594,6691,0.5
70,1594,7616,1
70,1710,7939,0.5
70,1736,2224,0.5
70,1736,2479,0.5
70,1736,3344,0.5
70,1736,3678,0.5
70,1736,5942,0.5
70,1736,6324,0
70,1736,7145,1
70,1738,2694,0.5
70,1745,2060,0
70,1745,2535,1
70,1746,3344,0.5
70,1746,3887,1
70,1811,129,1
70,1816,4820,0
70,1852,4700,0.5
70,1852,8320,0.5
70,1880,1373,0.5
70,1880,2605,0.5
70,1880,5755,1
70,1880,6556,0.5
70,1925,8341,0
70,1953,5811,0.5
70,1953,7941,0.5
70,2009,3905,0.5
70,2012,5380,0.5
70,2012,6710,1
70,2014,3048,0
70,2014,4676,0.5
70,2015,4194,0.5
70,2015,7189,0.5
70,2020,129,0
70,2020,5155,0.5
70,2020,6988,0.5
70,2020,8609,0.5
70,2026,3047,0
70,2033,2768,0
70,2033,5873,0.5
70,2033,8299,1
70,2042,1048,0
70,2042,2361,0
70,2047,1149,0
70,2047,1512,0
70,2047,2334,0.5
70,2057,2148,0.5
70,2057,4137,1
70,2057,5502,0.5
70,2057,6636,0.5
70,2057,6958,0.5
70,2060,3464,0
70,2060,8304,1
70,2086,6347,0.5
70,2086,7879,1
70,2148,3924,1
70,2189,807,1
70,2194,488,0
70,2194,7504,0
70,2224,1736,0.5
70,2224,5050,0.5
70,2224,7134,1
70,2224,7953,0.5
70,2232,1048,0.5
70,2235,5435,0.5
70,2235,6008,1
70,2235,6649,0
70,2235,7306,0.5
70,2256,3117,0.5
70,2256,3837,1
70,2256,4596,1
70,2270,2513,0.5
70,2270,4994,1
70,2270,5290,1
70,2283,7107,1
70,2295,1594,1
70,2295,3344,0.5
70,2295,6468,1
70,2295,7953,0.5
70,2321,2686,1
70,2321,6782,0
70,2321,7545,0
70,2332,6263,1
70,2332,7741,0
70,2334,923,0.5
70,2334,4679,0
70,2334,8491,0
70,2361,107,0
70,2361,4538,1
70,2434,391,0.5
70,2434,7528,0
70,2479,386,0.5
70,2479,652,1
70,2479,1594,0.5
70,2479,3837,0.5
70,2479,4171,1
70,2479,4850,1
70,2483,7905,1
70,2513,2270,0.5
70,2513,3147,0.5
70,2513,4994,0
70,2517,2361,0
70,2517,5483,0.5
70,2535,4793,0
70,2535,6449,0.5
70,2535,8304,0.5
70,2566,7768,0
70,2567,1953,0.5
70,2567,7890,0.5
70,2581,174,1
70,2581,3076,0.5
70,2581,3344,0.5
70,2599,8121,0.5
70,2632,3515,0.5
70,2632,5774,0
70,2632,5833,0.5
70,2632,7238,0.5
70,2632,7638,0
70,2637,1096,0.5
70,2640,3048,0.5
70,2643,1172,0.5
70,2643,2189,1
70,2643,6941,1
70,2644,1017,0.5
70,2644,4820,0
70,2649,1811,0
70,2649,3476,0.5
70,2663,1157,0.5
70,2663,1313,1
70,2684,2015,1
70,2684,5342,1
70,2684,6647,1
70,2686,2799,1
70,2686,7890,0
70,2694,6795,1
70,2714,224,1
70,2714,1512,0
70,2714,1710,0.5
70,2714,3902,0
70,2714,4862,0.5
70,2714,7528,0.5
70,2757,503,0.5
70,2757,757,1
70,2757,1986,1
70,2757,5155,0
70,2768,3401,0.5
70,2768,5044,0.5
70,2768,6410,0.5
70,2805,1953,1
70,2805,5042,0
70,2805,7058,1
70,2856,6594,1
70,2867,1530,0
70,2883,6594,1
70,2883,7822,0.5
70,2883,8117,0.5
70,2932,2086,1
70,3013,342,1
70,3013,6040,0.5
70,3013,7193,1
70,3013,7504,0.5
70,3042,2321,1
70,3042,4609,0.5
70,3043,5811,0.5
70,3043,8000,0
70,3047,1286,0
70,3047,6165,0.5
70,3048,2086,1
70,3048,3514,0.5
70,3048,4585,0
70,3048,8318,0.5
70,3076,7848,0
70,3089,4194,0
70,3117,1136,0.5
70,3117,4982,0.5
70,3129,4996,0.5
70,3129,5291,0
70,3129,5886,0.5
70,3147,2513,1
70,3147,4994,0.5
70,3147,5290,1
70,3170,798,0.5
70,3178,5380,0
70,3178,7279,0
70,3184,1238,1
70,3184,3507,0.5
70,3186,3242,0.5
70,3190,536,0.5
70,3190,2663,0.5
70,3190,3668,0.5
70,3190,3736,0
70,3190,7279,0.5
70,3217,4876,0
70,3226,2057,0.5
70,3226,2148,1
70,3226,4137,0
70,3226,5502,1
70,3226,6958,0
70,3242,2194,1
70,3317,272,0.5
70,3317,1329,0.5
70,3330,6506,1
70,3344,1736,0.5
70,3344,2295,0.5
70,3344,3391,1
70,3344,3971,1
70,3344,4194,0.5
70,3344,5774,1
70,3344,7638,0.5
70,3391,3344,0
70,3401,1425,0.5
70,3401,4647,0.5
70,3401,5483,0.5
70,3428,8295,1
70,3461,2463,0.5
70,3461,4635,1
70,3461,5155,0.5
70,3461,5707,1
70,3464,1745,0.5
70,3464,2805,0.5
70,3464,4584,1
70,3476,4422,0
70,3507,1238,1
70,3515,4577,0
70,3523,1397,0.5
70,3523,3420,0.5
70,3523,5050,0.5
70,3591,7193,1
70,3591,8605,1
70,3608,1109,0.5
70,3608,3401,0.5
70,3608,5902,1
70,3614,5263,1
70,3619,5119,0
70,3655,315,1
70,3655,3709,1
70,3668,2714,0.5
70,3668,5472,0
70,3678,386,0.5
70,3678,1736,0.5
70,3709,352,1
70,3709,8288,1
70,3712,3217,0
70,3712,6235,0
70,3714,5886,0
70,3736,4719,0
70,3805,798,1
70,3805,3330,1
70,3805,5291,1
70,3805,5993,1
70,3818,7833,1
70,3822,517,1
70,3822,543,1
70,3822,657,1
70,3822,1157,0.5
70,3822,6239,1
70,3837,64,0.5
70,3837,1594,0
70,3837,3515,1
70,3837,5009,0.5
70,3859,5873,1
70,3859,6138,1
70,3887,1746,1
70,3887,5082,0
70,3887,7096,1
70,3887,8121,0.5
70,3897,135,0.5
70,3897,3476,0.5
70,3897,7501,0.5
70,3899,2851,0.5
70,3899,8299,0.5
70,3899,8494,0.5
70,3902,1313,1
70,3902,7528,0.5
70,3905,2686,0.5
70,3924,2057,0
70,3924,3226,0
70,3963,1244,0.5
70,3971,898,1
70,3971,3344,0
70,4009,7964,0.5
70,4037,2632,1
70,4037,5009,0.5
70,4037,7528,0
70,4038,1244,0.5
70,4051,3013,0.5
70,4051,4481,1
70,4051,7504,0
70,4082,699,0.5
70,4082,7112,0.5
70,4135,1048,0.5
70,4137,6636,0
70,4162,4399,0.5
70,4171,3515,1
70,4171,4745,1
70,4171,4850,0.5
70,4171,6341,1
70,4171,7528,0.5
70,4194,596,0.5
70,4194,1746,0.5
70,4194,2015,0.5
70,4194,3089,1
70,4194,7953,1
70,4246,4955,1
70,4274,4024,0
70,4277,8621,0
70,4327,7963,0.5
70,4399,7467,0.5
70,4427,2434,0
70,4481,342,1
70,4481,3013,0.5
70,4482,2605,0
70,4482,3818,1
70,4482,8415,0
70,4483,346,1
70,4483,7058,0
70,4484,943,0.5
70,4484,1373,0.5
70,4484,5534,1
70,4484,5614,0.5
70,4484,6119,1
70,4484,6944,0.5
70,4484,7650,0
70,4538,3608,1
70,4570,2009,1
70,4570,7306,0.5
70,4577,2334,0.5
70,4577,2479,1
70,4577,6647,0
70,4584,2060,0.5
70,4584,4663,1
70,4585,7879,0.5
70,4596,1136,0
70,4596,4996,0
70,4609,2235,1
70,4609,5811,1
70,4634,6468,0
70,4635,3897,0.5
70,4635,6372,0
70,4635,8502,0
70,4646,923,1
70,4646,1710,1
70,4647,1425,1
70,4663,807,1
70,4663,1745,0.5
70,4663,7277,0.5
70,4663,7886,0.5
70,4671,5187,0.5
70,4671,5545,0.5
70,4672,77,0.5
70,4676,5836,1
70,4679,4577,0.5
70,4679,7238,0.5
70,4700,5573,0.5
70,4719,226,1
70,4719,1157,0.5
70,4719,3117,1
70,4719,6710,1
70,4745,1149,0.5
70,4745,3591,0.5
70,4776,2714,1
70,4776,4745,1
70,4776,4982,0
70,4776,5005,1
70,4776,6224,0.5
70,4793,7545,0
70,4793,7941,0.5
70,4820,488,0.5
70,4842,342,1
70,4842,3013,0.5
70,4842,6040,0.5
70,4842,7504,0.5
70,4850,4577,0.5
70,4850,8152,0.5
70,4862,5472,1
70,4862,7939,1
70,4876,5113,1
70,4876,5380,1
70,4876,5886,0.5
70,4931,2632,0.5
70,4931,4679,1
70,4954,963,0.5
70,4955,2026,0
70,4962,746,0.5
70,4962,7203,0.5
70,4982,4646,0.5
70,4982,4745,1
70,4982,7422,1
70,4994,2270,1
70,4994,2513,0.5
70,4994,3147,0
70,4994,5290,0.5
70,4996,1157,0
70,4996,3736,0.5
70,4996,3805,0
70,4996,4876,0
70,4996,5113,0.5
70,4996,5886,0.5
70,5005,5113,0
70,5009,1149,1
70,5009,2047,0.5
70,5009,7899,1
70,5042,346,1
70,5044,6506,0
70,5045,8502,1
70,5046,963,0.5
70,5046,1095,0
70,5046,5119,0.5
70,5046,8205,0.5
70,5050,2224,0.5
70,5050,2581,0.5
70,5050,3523,0.5
70,5082,3887,0
70,5089,2644,1
70,5089,8288,0
70,5089,8556,0.5
70,5113,951,0
70,5113,1313,0.5
70,5113,3170,0.5
70,5113,3190,0.5
70,5113,7502,1
70,5119,488,0.5
70,5119,963,1
70,5119,8288,1
70,5155,3897,0.5
70,5155,5045,1
70,5156,2932,0.5
70,5156,8060,1
70,5167,3655,0
70,5167,8205,0.5
70,5209,943,0.5
70,5209,5534,0.5
70,5228,1143,1
70,5228,1188,0
70,5228,5545,0.5
70,5263,2086,0.5
70,5280,5707,1
70,5280,6372,0.5
70,5290,2270,0
70,5290,3147,0
70,5290,3178,0.5
70,5290,3712,0
70,5290,4994,1
70,5290,8507,0
70,5291,2778,0.5
70,5342,2632,1
70,5342,7848,0.5
70,5352,4274,0.5
70,5380,543,1
70,5380,7439,1
70,5417,2915,0.5
70,5417,3048,0.5
70,5435,6008,0.5
70,5435,7450,0.5
70,5467,1109,0.5
70,5467,5902,0.5
70,5467,6256,1
70,5472,2012,0
70,5472,2663,0.5
70,5483,1109,1
70,5502,4137,1
70,5502,6636,0.5
70,5502,6958,1
70,5528,352,0.5
70,5528,5089,1
70,5528,8205,1
70,5531,3902,1
70,5531,4171,0.5
70,5531,8028,0.5
70,5534,943,0.5
70,5534,5614,0.5
70,5534,6119,0.5
70,5541,2686,0.5
70,5541,6782,1
70,5545,1487,0.5
70,5545,5187,0
70,5545,6433,1
70,5552,1397,0
70,5573,1852,0
70,5573,7965,0
70,5595,389,0
70,5595,3317,0.5
70,5611,2189,1
70,5614,5209,0
70,5614,5983,0.5
70,5707,6436,0.5
70,5735,1017,1
70,5735,4820,1
70,5735,7769,0.5
70,5735,8625,0.5
70,5755,1373,0.5
70,5761,807,1
70,5774,158,0.5
70,5774,5347,0.5
70,5774,6586,1
70,5811,5042,0.5
70,5833,158,0
70,5833,3678,0.5
70,5833,4931,0.5
70,5833,5960,0
70,5833,8190,0.5
70,5836,5156,0.5
70,5886,6506,0.5
70,5902,6256,0.5
70,5909,2221,0.5
70,5919,402,0.5
70,5919,5090,0.5
70,5930,4570,0.5
70,5930,5263,0
70,5930,5417,0.5
70,5930,7322,0
70,5942,1286,0.5
70,5942,1736,1
70,5960,7796,1
70,5983,4484,1
70,5983,5209,0.5
70,5983,5534,0.5
70,5983,6119,1
70,5993,3117,1
70,5993,4427,1
70,5994,4954,0.5
70,5994,8556,1
70,6008,2867,0.5
70,6008,4609,0.5
70,6008,6649,0.5
70,6008,7118,1
70,6011,206,0.5
70,6011,2232,0.5
70,6011,5417,0.5
70,6038,7439,0.5
70,6040,4051,0.5
70,6040,4481,0.5
70,6040,7193,0.5
70,6104,98,0
70,6104,4719,0.5
70,6104,8605,0.5
70,6110,352,1
70,6118,881,1
70,6118,6256,0
70,6119,5209,0.5
70,6119,5614,0.5
70,6119,7650,0.5
70,6125,6291,0.5
70,6125,7106,0.5
70,6138,3899,0.5
70,6138,7917,0.5
70,6165,3047,0.5
70,6212,98,0.5
70,6224,4596,0.5
70,6224,4982,0.5
70,6230,8117,1
70,6235,536,1
70,6235,1313,1
70,6235,3178,1
70,6235,4876,0
70,6235,4996,1
70,6235,6574,1
70,6239,3129,1
70,6239,7502,0
70,6256,2566,0.5
70,6256,3051,0
70,6291,6110,0
70,6305,8152,1
70,6324,1736,0
70,6341,652,0.5
70,6341,8190,0
70,6372,3897,1
70,6372,6795,0.5
70,6410,2042,0.5
70,6410,6138,0.5
70,6429,3178,1
70,6429,5472,1
70,6429,5886,0.5
70,6433,811,0.5
70,6433,1188,0.5
70,6433,5228,1
70,6449,2686,1
70,6449,7306,0.5
70,6449,7545,0
70,6468,2295,0
70,6468,4634,0.5
70,6474,2012,1
70,6492,389,0.5
70,6492,1329,0.5
70,6492,3875,0.5
70,6506,76,0
70,6506,517,1
70,6506,951,0.5
70,6506,1136,0.5
70,6506,5472,0
70,6513,5541,0.5
70,6525,2232,1
70,6525,5483,1
70,6556,1373,0.5
70,6556,5755,0.5
70,6568,2042,1
70,6568,7233,1
70,6574,1710,1
70,6574,6104,1
70,6586,5774,1
70,6636,3924,0.5
70,6647,386,0.5
70,6647,436,0
70,6647,2479,0.5
70,6647,3837,1
70,6647,4171,0
70,6647,6849,0.5
70,6647,7134,0.5
70,6649,5435,0.5
70,6691,1594,0.5
70,6691,3076,0
70,6710,536,0.5
70,6710,951,0.5
70,6710,3330,1
70,6710,4596,1
70,6710,5005,1
70,6719,2517,1
70,6782,491,1
70,6782,1244,1
70,6782,8275,1
70,6795,129,0
70,6795,135,1
70,6847,2757,0
70,6847,8117,0
70,6849,6647,0.5
70,6875,1286,0.5
70,6875,1736,0
70,6926,3013,0.5
70,6926,4481,0.5
70,6926,4842,1
70,6944,2605,0.5
70,6944,5755,1
70,6944,6556,0.5
70,6958,3924,1
70,6958,4137,1
70,6958,6636,1
70,6988,2883,0
70,7023,481,0.5
70,7023,3899,0.5
70,7023,6038,0
70,7038,2038,0.5
70,7058,3905,0.5
70,7065,315,1
70,7065,6110,1
70,7065,8288,0.5
70,7092,481,0.5
70,7092,3859,0
70,7096,3887,0.5
70,7107,2283,1
70,7107,6647,0.5
70,7112,699,0.5
70,7112,1246,0
70,7112,2295,0.5
70,7115,1245,0.5
70,7115,1708,0
70,7118,5811,0
70,7118,6649,0.5
70,7119,2605,0.5
70,7134,2224,0.5
70,7134,6647,0.5
70,7145,647,0.5
70,7145,1313,1
70,7145,7360,0
70,7145,8028,1
70,7189,1158,1
70,7189,2015,0.5
70,7193,4481,1
70,7193,4842,0.5
70,7193,6926,0.5
70,7193,7504,1
70,7203,746,0
70,7203,2232,0.5
70,7203,4135,0
70,7233,4135,0.5
70,7233,4962,0.5
70,7233,6011,0
70,7233,7203,1
70,7238,64,0
70,7242,8121,0.5
70,7250,1383,0.5
70,7250,1738,1
70,7250,3476,0.5
70,7250,6795,0
70,7277,2221,0.5
70,7279,5290,1
70,7279,6429,0.5
70,7297,2391,0
70,7306,8000,0.5
70,7322,672,0
70,7322,1244,1
70,7322,5417,0
70,7362,5417,0
70,7378,7203,0
70,7417,2643,0
70,7439,5113,0
70,7439,6239,0.5
70,7450,2235,1
70,7450,4609,0.5
70,7467,898,1
70,7467,4162,1
70,7501,4422,0
70,7504,6926,0
70,7528,224,1
70,7528,4745,0.5
70,7545,2799,0.5
70,7545,5042,1
70,7590,1580,0
70,7604,1745,0.5
70,7604,6941,0.5
70,7604,7890,0.5
70,7616,1594,1
70,7638,158,0.5
70,7638,3420,1
70,7638,5774,1
70,7638,5833,0.5
70,7638,8190,0.5
70,7650,5209,1
70,7661,647,1
70,7661,1710,0
70,7661,3190,1
70,7661,4982,0.5
70,7661,6224,0
70,7661,7939,1
70,7682,6734,1
70,7696,6429,0.5
70,7720,6230,0
70,7741,3818,1
70,7769,1319,1
70,7791,2391,0
70,7791,4672,1
70,7796,2632,1
70,7796,4679,1
70,7822,6594,1
70,7833,701,0.5
70,7833,2649,1
70,7879,2014,0.5
70,7879,2640,0.5
70,7879,8275,0.5
70,7899,1512,0
70,7899,3117,0.5
70,7905,2031,1
70,7905,2315,0.5
70,7917,3859,1
70,7917,5873,0.5
70,7917,6568,1
70,7939,2256,0
70,7939,2334,0.5
70,7939,7145,1
70,7941,3464,0.5
70,7941,5042,0.5
70,7941,6449,0.5
70,7941,6941,0.5
70,7941,6974,1
70,7953,1246,1
70,7953,2224,1
70,7953,2295,0.5
70,7953,4194,1
70,7953,5050,0
70,7953,7638,1
70,7963,296,0.5
70,7963,4009,0.5
70,7963,7964,1
70,7963,8607,0
70,7964,6492,0.5
70,7964,8607,0
70,7965,4700,0.5
70,8000,4609,0.5
70,8000,7450,0
70,8028,2334,1
70,8028,3902,0.5
70,8028,5009,0.5
70,8060,8238,1
70,8062,2915,1
70,8062,5467,0.5
70,8066,2663,1
70,8066,7023,0.5
70,8086,2060,1
70,8086,7682,1
70,8117,7881,0.5
70,8121,1148,0.5
70,8121,2599,0.5
70,8121,3887,0
70,8121,7242,0.5
70,8152,652,0.5
70,8152,1594,1
70,8152,2479,0
70,8152,3837,0.5
70,8188,2644,0.5
70,8190,4679,0.5
70,8190,5347,1
70,8190,7238,0.5
70,8205,352,0.5
70,8238,8086,0.5
70,8275,1096,0.5
70,8287,2632,0
70,8288,5167,1
70,8288,5528,1
70,8295,5595,1
70,8299,746,0.5
70,8299,7203,0
70,8299,7378,1
70,8304,1172,0.5
70,8304,1745,0.5
70,8304,8086,1
70,8318,638,0
70,8318,1018,1
70,8318,5417,0.5
70,8320,7965,0.5
70,8437,1805,0.5
70,8491,1736,0.5
70,8491,3678,0
70,8491,6574,0.5
70,8502,1383,0
70,8502,6372,0.5
70,8517,503,1
70,8517,5280,0
70,8523,1329,0.5
70,8555,1017,0
70,8555,4954,0
70,8555,8625,1
70,8605,224,1
70,8605,4745,1
70,8607,296,0
70,8607,1866,0.5
70,8616,3344,0.5
70,8621,1738,1
70,8625,2644,0
70,8625,4820,1
71,64,2683,0.5
71,64,8059,0.5
71,145,6875,0.5
71,145,7865,1
71,187,466,1
71,187,5187,1
71,260,1431,1
71,260,4137,1
71,349,2416,0.5
71,349,5320,1
71,512,4562,0.5
71,512,8486,0.5
71,699,2362,0.5
71,699,4037,0.5
71,943,3594,1
71,943,4216,0.5
71,1025,260,0.5
71,1025,5140,0.5
71,1025,5918,1
71,1065,2033,1
71,1065,3565,0
71,1065,6864,0.5
71,1065,7092,1
71,1114,1781,0
71,1114,3439,1
71,1114,4596,1
71,1143,943,0.5
71,1143,7504,1
71,1262,1114,1
71,1262,4596,0.5
71,1321,1880,0.5
71,1321,3565,1
71,1321,7092,0.5
71,1388,3614,0.5
71,1388,6418,1
71,1388,8158,0.5
71,1388,8318,0.5
71,1395,1388,0
71,1395,3614,0
71,1395,6418,1
71,1431,1025,0.5
71,1781,1262,0
71,1781,3439,0
71,1785,4907,0
71,1863,2091,1
71,1863,6586,0
71,1863,8433,0.5
71,1880,1065,1
71,1880,6268,0.5
71,2033,1321,0
71,2033,3565,0.5
71,2038,145,0.5
71,2038,6875,0.5
71,2038,6931,1
71,2038,7865,0
71,2091,2252,0.5
71,2091,2679,0.5
71,2091,6850,0
71,2091,7751,1
71,2103,1445,1
71,2103,6772,1
71,2103,7286,0.5
71,2252,1863,0.5
71,2252,2679,1
71,2252,6850,1
71,2252,7751,0.5
71,2252,8433,1
71,2295,6849,1
71,2362,699,0.5
71,2362,3333,0.5
71,2416,349,0.5
71,2416,7761,0.5
71,2631,2362,0
71,2679,4694,0
71,2679,6586,0
71,2679,6850,0
71,2679,7751,0.5
71,2683,8059,1
71,2840,1665,0.5
71,3333,2103,0.5
71,3439,1262,1
71,3439,5380,0
71,3565,1880,0.5
71,3594,1134,0
71,3614,4585,1
71,3614,8318,0.5
71,3744,2295,0
71,3744,5082,0
71,3744,6849,0.5
71,4037,699,1
71,4105,1388,0.5
71,4105,1395,0
71,4105,7520,0.5
71,4137,1025,0
71,4137,1431,0
71,4216,1134,0.5
71,4216,1143,0.5
71,4216,7504,0.5
71,4562,1932,0
71,4562,7248,0.5
71,4585,1388,0
71,4585,4105,1
71,4585,7520,1
71,4596,1781,0
71,4596,3439,0.5
71,4596,5380,0.5
71,4694,2091,1
71,4694,2252,0.5
71,4694,6586,0.5
71,4748,145,1
71,4748,2038,0
71,4748,6875,0
71,4748,6931,0.5
71,4877,145,0.5
71,4877,2038,1
71,4877,4748,0.5
71,4973,1781,0.5
71,4973,3439,0.5
71,4973,4596,0.5
71,5082,2295,0.5
71,5082,3902,0.5
71,5140,260,0.5
71,5140,1431,0
71,5140,4137,1
71,5140,5918,1
71,5187,6339,1
71,5320,349,0.5
71,5320,1445,1
71,5359,4865,1
71,5359,5816,0.5
71,5359,6530,0.5
71,5380,1262,0.5
71,5380,4973,1
71,5816,4865,0.5
71,5816,6530,0
71,5816,8469,0
71,5918,4137,0.5
71,5918,8242,0.5
71,5983,187,0.5
71,6049,2683,0
71,6049,7848,0
71,6268,1065,1
71,6268,2033,1
71,6339,5983,0.5
71,6418,4105,0
71,6418,8318,0.5
71,6530,8469,0.5
71,6586,2091,0.5
71,6586,2252,1
71,6586,6850,0.5
71,6849,3902,1
71,6850,1863,1
71,6850,4694,0.5
71,6850,7751,1
71,6850,8433,0
71,6864,1880,0.5
71,6864,3565,0.5
71,6864,6268,1
71,6864,7092,0.5
71,6875,4877,1
71,6875,6931,1
71,6931,4877,0
71,7092,3565,0.5
71,7092,6268,0.5
71,7107,6049,0.5
71,7248,512,0.5
71,7248,8486,0.5
71,7286,2103,0.5
71,7362,7248,0.5
71,7504,943,1
71,7504,3594,1
71,7520,1388,0
71,7520,8158,0
71,7751,1863,0.5
71,7751,8433,0.5
71,7761,699,0.5
71,7848,2683,0.5
71,7848,7107,0.5
71,7865,4748,0.5
71,7865,6875,0.5
71,8059,7107,0.5
71,8158,3614,0.5
71,8158,4585,1
71,8158,6418,1
71,8158,8318,0.5
71,8242,5140,0.5
71,8318,4105,0
71,8318,4585,0.5
71,8433,2091,0
71,8433,4694,0
71,8433,6586,0
71,8469,4865,0.5
71,8486,4562,0.5
71,8486,7362,0
72,11,1512,1
72,11,5598,0.5
72,11,8388,0.5
72,43,1977,0.5
72,71,501,0
72,125,4082,0.5
72,125,7189,1
72,125,8154,1
72,158,3344,0.5
72,158,4194,1
72,158,7715,1
72,158,8287,0.5
72,213,307,1
72,213,534,1
72,213,4931,0
72,213,5116,1
72,272,5573,0.5
72,272,6586,0.5
72,272,8067,0.5
72,307,6089,0
72,341,2266,1
72,341,5068,0
72,386,226,1
72,386,1782,0.5
72,534,6946,0.5
72,748,71,1
72,748,534,1
72,827,6194,1
72,827,6621,0
72,876,2416,0.5
72,876,4208,0.5
72,876,4814,0
72,876,6177,0.5
72,910,7061,1
72,1098,1782,0.5
72,1098,1860,0.5
72,1098,4862,0.5
