Player ID,Player Name,Top Rating
2174,"Gonzalez Pruneda, Arturo",2285
2879,"Grant, Jonathan I M",2285
7517,"Grigorian, Vardan",2285
4959,"Grinev, Valeriy",2285
4308,"Hosek, Milan",2285
5594,"Jonasson, Benedikt",2285
570,"Kolognat, Petar",2285
5283,"Krockenberger, Martin",2285
4520,"Lematschko, Tatjana",2285
3250,"Matkovic, Tonci",2285
4907,"Medic, Mirjana",2285
4210,"Ostberg, Peter",2285
6359,"Pina, Vladimiro",2285
758,"Ratkovich, Igor",2285
3051,"Schwekendiek, Ulrich",2285
1890,"Skaperdas, Kostantinos",2285
2652,"Sorin, Maxime",2285
6619,"Teofilovic, Vjeran",2285
7152,"Vieira, Icaro Antonio Gerald",2285
3642,"Wirius, Stefan",2285
3471,"Abashkin, Anton",2284
8572,"Churkin, Vitaly",2284
5665,"Gachet, Sebastien",2284
7993,"Garcia Luengo, Leandro",2284
4527,"Hoen, Ragnar",2284
1558,"Houska, Miroslav",2284
1280,"Hujbert, Florian",2284
4768,"Joshi, Pankaj",2284
4157,"Kovtun, Sergei",2284
2892,"Kraemer, Matthias",2284
2896,"Lerch Gallemi, Jose Ma.",2284
3874,"Lewis, Andrew P",2284
4717,"Meier, Annemarie Sylvia",2284
3577,"Mishev, Liubomir",2284
6999,"Moskovic, David M",2284
152,"Neunhoeffer, Helmut, Dr.",2284
5782,"Pluemer, Detlef",2284
3497,"Sarana-Hungeling, Oksana",2284
7330,"Saveliev, Alexandr",2284
5873,"Schulz, Joern",2284
6549,"Sirotkina, Nina",2284
616,"Tayar, Jonathan",2284
1275,"Van Kooten, Luuk",2284
7790,"Varnavski, Sergei",2284
1663,"Volkov, Sergei",2284
1224,"Voropaev, Gleb",2284
5252,"Bisby, Daniel L",2283
608,"Car, Tihomir",2283
1791,"Davidov, Roman",2283
7059,"Fernandez, German",2283
2978,"Gabrielsen, Trond",2283
7136,"Graf, Christian",2283
8604,"Hainke, Guntram",2283
600,"Horvath, Mario",2283
1758,"Jamrich, Gyorgy",2283
7018,"Jovic, Stanoje",2283
1536,"Marrero Lopez, Yaniet",2283
5752,"Matsuura, Frederico",2283
4241,"Nepomniachi, Alexander",2283
468,"Palm, Nicolai",2283
4651,"Pialan, Fernandito",2283
8444,"Pogorelskikh, Sergey",2283
1690,"Pons Carreras, David",2283
6779,"Rej, Tomek",2283
7197,"Santos, Antonio P",2283
3752,"Skurygin, Anton",2283
5696,"Sonjaya, Deni",2283
761,"Thoma, Christian",2283
3922,"Tkachenko, Evgeniy",2283
3054,"Toma, Katarzyna",2283
5749,"Ulyanovskyy, Viktor",2283
2181,"Zarzo Lopez, Tomas",2283
1392,"Zhuravlev, Dmitri",2283
3977,"Abramov, Alexander",2282
4758,"Aitbayev, Aslan",2282
1828,"Barsukov, Alexander",2282
8364,"Chekhov, Sergei",2282
6986,"Devos, Piet",2282
575,"Garcia Jimenez, Fransisco J.",2282
924,"Gassmann, Volker Dr.",2282
3542,"Gayson, Peter M",2282
4584,"Gempe, Thomas",2282
5177,"Golovankov, Vladimir",2282
3844,"Heisel, Guido",2282
4398,"Hernandez, Alexander",2282
4893,"Ippolito, Manuel",2282
7333,"Javor, Sandor",2282
5715,"Kamberi, Sonny",2282
6365,"Kirilov, Michael",2282
767,"Kropff, Ricardo",2282
3489,"Lapcevic, Milos",2282
7409,"Lustenberger, Daniel",2282
1303,"Maftool, Abdul Hadi",2282
5612,"Majer, Jiri",2282
2854,"Mejia Rodriguez, Victor",2282
7655,"Menkinoski, Riste",2282
2885,"Moriuchi, Toshiyuki",2282
2672,"Nikolaev, Evgeny",2282
5604,"Pecnik, Leo",2282
4001,"Pismenny, Avraam",2282
1664,"Preuss, Heiko",2282
4461,"Richtrova, Eliska",2282
6802,"Simon Padros, Emili",2282
827,"Tsiganova, Monika",2282
1636,"Van Geet, Dirk Daniel",2282
2870,"Wagener, Claude",2282
6533,"Altanoch, Genden",2281
5757,"Berezina, Irina",2281
5065,"Biriukov, Ilja",2281
471,"Bletz, Harald",2281
1228,"Boytsun, Olena",2281
3838,"Kaid, Almar",2281
6833,"Matta, Vinay Kumar",2281
1991,"Mousa, Ahmed",2281
5848,"Petrovic, Marija",2281
6878,"Riediger, Martin",2281
6706,"Ruchieva, Natalia",2281
6382,"Shukurova, Meihriban",2281
5538,"Starkov, S.",2281
6141,"Stojchev, Goce",2281
4547,"Szamoskozi, Gabor",2281
7443,"Van der Linden, Lucas",2281
8144,"Vrbljanac, Aleksandar",2281
5917,"Walter, Guenter",2281
6052,"Bannink, Bernard",2280
612,"Bauer, Eckart",2280
2451,"Belotelov, Dmitriy",2280
6448,"Bruchmann, Stephan",2280
6343,"Chantsev, Aleksandr K",2280
5443,"Dubois, Jean-Marie",2280
3583,"Fernandez Aguado, Juan Luis",2280
7485,"Frenklakh, Valery",2280
5012,"Garcia Moral Garcia, Jose Daniel",2280
2538,"Gerigk, Erasmus",2280
1346,"Herrero Sabartes, Joan",2280
4887,"Ibrahim, Hatim",2280
4249,"Kis, Lorand Bela",2280
480,"Kosmo, Santul",2280
3326,"Limeres Guiance, Cristobal",2280
7328,"Martin Perez, Javier",2280
6628,"Matras-Clement, Agnieszka",2280
8167,"Mayorga, Nicolas",2280
3519,"Meier, Thomas, Dr.",2280
3733,"Milovic, Jovan",2280
196,"Pavia Miralles, Jose Manuel",2280
8389,"Perez Ponsa, Federico",2280
8215,"Popovych, Orest",2280
7693,"Potts, Alan W",2280
3658,"Schild, Christoph",2280
1807,"Sochor, Jiri",2280
795,"Willemsen, Jos",2280
6405,"Beltran, Carlos Armando",2279
7824,"Boric, Elena",2279
422,"Bykov, Andrei",2279
2721,"Cherenkova, Kristina",2279
5641,"Chua, Alexander J",2279
2982,"Denayer, Eric",2279
12,"Draganic, Veljko",2279
1236,"Ebner, Hubert",2279
5739,"Georgiev, Biser",2279
6478,"Hever, Miklos",2279
2966,"Jonker, Marc",2279
7287,"Kotek, Daniel",2279
3295,"Krainski, Aleksander",2279
6392,"Lopez, Mario Iver",2279
63,"Melnichuk, Mikhail",2279
8145,"Mirza, Shahzad",2279
4173,"Orazov, Batyr",2279
140,"Parligras, Cosmin",2279
5218,"Peschansky, Mikhail",2279
3502,"Schalkx, Johnny",2279
2964,"Sevo, Dusan",2279
2268,"Suchkov, Evgeniy",2279
5010,"Syre, Christian",2279
1060,"Tjomsland, Stig",2279
4718,"Toledano Luna, Pedro",2279
3738,"Veroci, Zsuzsa",2279
5257,"Worek, Joanna",2279
6860,"Zeynalov, Farid",2279
2116,"Abdullah, Mansoor",2278
7295,"Bardel, Stephan",2278
790,"Bauma, Jiri",2278
2698,"Bernard, Vincent",2278
1696,"Chipashvili, Mikheil",2278
7244,"Curi, Gabriel",2278
957,"Gamarra Caceres, Carlos",2278
5168,"Greninger, Harley",2278
2493,"Guimaraes, Wagner Peixoto",2278
4483,"Hiermann, Dietmar",2278
5382,"Hofmair, Klaus",2278
7598,"Huda, Maryana",2278
6648,"Ignatov, Viktor",2278
5753,"Kislik, Erik",2278
8514,"Knazovcik, Ladislav",2278
4642,"Kuenzner, Franz",2278
5202,"Loucek, Vlastimil",2278
3364,"Mishra, Soumyaranjan",2278
4062,"Molina, Fabrizio",2278
4148,"Mujagic, Ramo",2278
6646,"Neukirch, Detlef",2278
473,"Niknaddaf, Ali",2278
8554,"Polster, Wolfgang, Dr.",2278
1120,"Radulovic, Dusko",2278
1777,"Reznicek, Tomas",2278
877,"Rohrmueller, Ulrich",2278
4912,"Rybansky, Daniel",2278
1218,"Smokina, Karolina",2278
1923,"Somoff, Abdo",2278
8457,"Spiric, Igor",2278
6796,"Therrien, Alex L",2278
6510,"Thorarinsson, Pall A.",2278
2037,"Topolewski, Dirk",2278
1970,"Torres Sanchez, Jose",2278
7160,"Turna, Stefan",2278
5096,"Villanueva, Mario",2278
7348,"Voiteanu, Gabriel",2278
177,"Zambo, Zoltan",2278
2131,Akopyan Harutyun,2277
5219,"Avdeev, Alexander",2277
1808,"Brecht, Anselm",2277
4486,"Bubalovic, Davorin",2277
4591,"Budrewicz, Krzysztof",2277
6803,"Chasovnikova, Eugenia",2277
2712,"Chen, Tsung",2277
2010,"Draftian, Ashote",2277
8054,"Galindo, Ricardo",2277
6210,"Georg, Magdy",2277
976,"Hamidullin, Aydar",2277
1108,"Horak, Michal",2277
4892,"Hugentobler, Patrick",2277
2071,"Ibraev, Vasilij",2277
4227,"Jotic, Vladimir",2277
3122,"Karasik, Evgeni",2277
4706,"Karpov, Igor",2277
72,"Kostyra, Stanislaw",2277
2584,"Kulesza, Mateusz",2277
7170,"Li, Manuel",2277
7097,"Liepold, Stefan",2277
2818,"Mabusela, Johanne Mayedi",2277
3020,"Mingell Rosello, F. Javier",2277
6784,"Ordo ez, Francisco",2277
3495,"Paterek, Michal",2277
3338,"Paz, Mayan",2277
4556,"Popovic, Nenad",2277
3374,"Pribeanu, Mihail-Dacian",2277
3315,"Putka, Verner",2277
7225,"Rodriguez Gonzalez, Javier",2277
5639,"Schoorl, Rob",2277
1800,"Smith, Alan A",2277
3143,"Stoll, Ferdinand",2277
7011,"Tarasova, Viktoriya",2277
7781,"Tomic, Goran",2277
4504,"Tvarijonas, Povilas",2277
4665,"Van Der Linden, Bert",2277
1013,"Van Leent, Dmitri",2277
7284,"Wildi, Marcel",2277
5659,"Yarmonov, Igor",2277
6841,"Zigo, Viktor",2277
6154,"Ananchenko, Igor",2276
219,"Andriasian, Siranush",2276
7009,"Backlund, Anders",2276
6587,"Boehle, Lars",2276
3014,"Cempel, Jaroslav",2276
3220,"Delorme, Alban",2276
469,"Ermeni, Avni",2276
4407,"Gusakov, Vitaly",2276
7711,"Hansen, Eric",2276
7797,"Latzke, Boris Alexander",2276
1674,"Lim, Chuing Hoong Ronnie",2276
7651,"Malasaj, Boris",2276
3140,"Micu, Iulian",2276
7301,"Minaya, Juan",2276
6202,"Nicoara, Malina",2276
7419,"Oliveira, Jefferson Dos Santos",2276
5776,"Santos Izquierdo, Francisco J.",2276
7243,"Spindelboeck, Gernot",2276
7554,"Stepak, Yedael",2276
5314,"Teplyi, Igor",2276
7191,"Van De Berkmortel, Theo",2276
3127,"Van Egmond, Rogier Marcel",2276
1263,"Villeneuve, Alain",2276
8003,"Zeleny, Tomas",2276
3561,"Zill, Christoph",2276
5599,"Ashiev, Eduard",2275
1177,"Bajramovic, Halid",2275
2530,"Bjazevic Montalvo, Pavao",2275
4631,"Cabrera, Raul",2275
8352,"Chin, F",2275
4947,"Choma, Ernani Francisco",2275
5057,"Cooke, Eric",2275
2586,"Fabian, Jaroslav",2275
4409,"Fuksik, Jakub",2275
5706,"Gazic, Josip",2275
106,"Glimbrant, Torbjorn",2275
2852,"Gordin, Artiom",2275
6615,"Gritsayeva, Oksana",2275
4107,"Hala, Bohumil",2275
3802,"Jones, Craig",2275
6873,"Kiewra, Keaton F",2275
6517,"Kniazev, Igor",2275
2274,"Lecha Rosquilla, Eduard",2275
4791,"Makka, Ioulia",2275
5300,"Marlow, Mike W",2275
6425,"Mijatovic, Dejan",2275
682,"Offinger, Robert",2275
7509,"Popov, Petar",2275
4919,"Riverol, Jose",2275
3892,"Rozanov, Pavel B.",2275
2502,"Seleljo, Daniel",2275
119,"Sikorova, Olga",2275
5264,"Stoyanov, Petar",2275
5601,"Talic, Miro",2275
2596,"Weitzer, Steffen",2275
6211,"Askarian, Karen",2274
710,"Babic, Dragojle",2274
6262,"Betaneli, Alexander",2274
6516,"Bischof, Detlef",2274
1016,"Bleunven, Andre",2274
6064,"Collyer, Curt D",2274
5318,"Delemarre, Isabel",2274
7158,"Diogo, Vasco",2274
5720,"Dzjuba, Vsevolod",2274
5354,"Fos Santacreu, Juan Andres",2274
3700,"Garcia, Eduardo",2274
4411,"Gofman, Alex",2274
53,"Hoang Thi Bao, Tram",2274
6118,"Junge, Kai",2274
6744,"Khaiminov, Alexandr",2274
8069,"Kiefer, Gerhard",2274
8609,"Kniest, Oliver",2274
1531,"Mansour, Sameer",2274
5815,"Meynard, Thibault",2274
8079,"Nagel, Bernhard",2274
1283,"Pesztericz, Laszlo",2274
5989,"Piepho, Niels",2274
4582,"Ramondino, Renzo",2274
3151,"Ristic, Nebojsa B",2274
6238,"Sadek, Sameh",2274
5862,"Stephan, Axel",2274
7903,"Stock, Michael",2274
6466,"Traudes, Wolfgang",2274
550,"Van Dijk, Timon",2274
4320,"Vertkin, Sergey",2274
599,"Wyrwich, Thomas",2274
6233,"Zuse, Klaus-Peter",2274
5750,"Almagro Mazariegos, Sebastian",2273
8141,"Andersson, Tommy",2273
4713,"Baum, Bernd, Dr.",2273
4772,"Briscoe, Chris",2273
3269,"Burchardt, Brigitte",2273
6931,"Cherednichenko, Svetlana",2273
5928,"Elci, Pereira Diniz",2273
489,"Eybl, Alexander",2273
4890,"Hermann, Matthias",2273
4695,"Jakel, Wolfgang",2273
7766,"Jicman, Ligia-Letitia",2273
6276,"Karabakhsjan, Adroniks",2273
2096,"Kasymov, Oleg",2273
7044,"Kazilaris, Nikolaos",2273
3061,"Konnyu, Janos",2273
1238,"Kragelj, Igor",2273
2665,"Krivonos, Nikolay",2273
5980,"Lazar, Ales ml.",2273
913,"Lazarov, Alexander",2273
6978,"Ludden, Gert-Jan",2273
8555,"Martin, Stefan",2273
8550,"Mosnegutu, Mariana",2273
2424,"Neumeier, Klaus",2273
8540,"Nikolaenko, Andrej",2273
2136,"Panchenko, Alexander N",2273
6522,"Panic, Nikola",2273
192,"Pfleger, Michael",2273
4391,"Putzbach, Gerd",2273
1277,"Richardson, Keith B",2273
6897,"Roschina, Tatiana",2273
4698,"Rouleau, John S",2273
5460,"Sanchez Corujo, Jose",2273
4580,"Stojkovic, Miroljub",2273
8090,"Tolk, Pieter",2273
7736,"Trotsenko, Dmitriy M.",2273
5903,"Antal, Sebestyen Jr.",2272
1910,"Balogh, Viktor",2272
3324,"Bauer, Richard N",2272
7703,"Cadman, Chuck",2272
7720,"Dahm, Jochen",2272
1251,"Demaria, Juan Pablo",2272
363,"Djonin, Bosko",2272
8262,"Gross, Werner",2272
1452,"Lyell, Mark",2272
1705,"Lylov, Igor",2272
1161,"Mladenovic, Velisa",2272
967,"Neffe, Axel",2272
4385,"Notaros, Krasoje",2272
7976,"Perrin, Guillaume",2272
3932,"Pierecker, Markus",2272
4786,"Rasch, Holger",2272
7874,"Roeberg, Frank",2272
3524,"Senatov, Alexei",2272
181,"Slamar, Velimir",2272
2257,"Terron Elena, Francisco M.",2272
4935,"Tomcsanyi, Peter",2272
7271,"Turushev, Alexei",2272
8040,"Tustanowski, Robert",2272
7677,"Urbina, Ricardo",2272
5559,"Allemann, Anton",2271
3649,"Angskog, Kent",2271
8588,"Balenovic, Zvonimir",2271
175,"Begnis, Nikolaos",2271
8428,"Bojkovic, Slobodan",2271
6090,"Boyd, Tristan",2271
7132,"Curic, Drazen",2271
6686,"Danov, Alexander",2271
3256,"Diesen, Bruce",2271
7035,"Frick, Christoph",2271
6967,"Gibson, Tomas",2271
7940,"Herpai, Jozsef",2271
4186,"Illijin, Neboisa",2271
5498,"Kalinina, Vladislava",2271
3142,"Kirillova, Varvara",2271
6788,"Koukoufikis, Alexandros",2271
1767,"Lacayo, Rene",2271
1034,"Laihonen, Petteri",2271
7379,"Lindner, Daniel",2271
5447,"Madeira, Wagner Martins",2271
4251,"Marinkovic, Zoran",2271
2398,"Mendivil Anton, Daniel",2271
6855,"Moliboga, V.",2271
2919,"Piot, Olivier",2271
171,"Popilski, Gil",2271
3300,"Robulj, Nenad",2271
7098,"Studeny, Steffen",2271
1912,"Tkaczuk, Rainer",2271
5569,"Trbojevic, Mladen",2271
825,"Vera, Kelver",2271
2445,"Westphal, Matthias",2271
4119,"Zakarias, David",2271
560,"Ahmed, Haseeb",2270
406,"Arrue Vior, Alejandro",2270
4742,"Bunis, Vassilis",2270
4531,"Cabrera Huaman, Andres",2270
3508,"Cheng, Xiao",2270
3007,"Chubinsky, Peter",2270
1715,"Dzhumadaev, Ruslan",2270
5364,"Erenska-Barlo, Hanna",2270
2537,"Fernandez Murga, Roberto",2270
4820,"Hauke, Christian",2270
651,"Hille, Ralph Ingo",2270
4916,"Igla, Bella",2270
8191,"Kahlert, Thomas",2270
6193,"Karlsson, Agust S",2270
7611,"Keller, Rudolf",2270
7451,"Kostiuk, Tatiana",2270
1738,"Lemanczyk, Thomas",2270
3864,"Leuba, Didier",2270
5394,"Luechtemeier, Peter",2270
8282,"Maisuradze, Nino",2270
4611,"Mamuzic, Mirko",2270
5043,"Martiska, Peter",2270
7198,"Moreno Sanchis, Jordi-Alex",2270
2508,"Nielsen, Max",2270
763,"Odinaev, Timur",2270
13,"Osoblivi, Grigory",2270
2834,"Panocki, Adrian",2270
7532,"Pesorda, Ivan",2270
3998,"Quimi, Marco",2270
4217,"Samojlov, Anton",2270
1369,"Van Schaardenburg, Mark",2270
2811,"Aikhoje, Odion",2269
7497,"Amrein, Roland",2269
6542,"Anisimov, V.",2269
899,"Bujisic, Vlastimir",2269
2360,"Chilingirova, Pavlina",2269
433,"Eldesoky, Hatem",2269
5449,"Fernandez Gutierrez, Rafael",2269
1213,"Fomina, Tatyana",2269
3372,"Gamer, Torsten",2269
1562,"Heurtebize, Olivier",2269
6178,"Lantini, Marco",2269
382,"Markus, John Raymond",2269
3223,"Mazet, Julien",2269
1278,"Milosevic, Zoran",2269
1394,"Okulov, Andrey",2269
1404,"Oros, Robert",2269
1195,"Palleja, Xavier",2269
2265,"Pendurin, Evgeniy",2269
8128,"Ribeiro, Fernando",2269
1499,"Saber, Ibrahim",2269
4895,"Salem, Zahed",2269
1204,"Sarvari, Robert",2269
8361,"Shalkhatsky, Vladimir",2269
5611,"Steudtmann, Christian",2269
807,"Stockmann, Michael",2269
626,"Taras, Iulian-Ioan",2269
6053,"Tsekouras, Theodoros",2269
4184,"Vallejo Diaz, Jesus",2269
7099,"Van Der Linde, Maurits",2269
6225,"Vavpetic, Vid",2269
3786,"Vetter, Herbert",2269
2794,"Ankudinova, Elena",2268
7682,"Bensdorp, Marlies",2268
1186,"Borsuk, Yuriy",2268
4289,"Bulanov, Dmitri",2268
3462,"Camacho Collados, Jose",2268
3563,"Cativelli, Gerardo",2268
430,"Djokic, Vladan",2268
5034,"Dolgalev, Sergei",2268
237,"Frank, Vladimir",2268
7468,"Gonzalez, Bolivar Ribeiro",2268
163,"Green, Peter",2268
1226,"Grinberg, Iosif P.",2268
7149,"Harestad, Hans Krogh",2268
6594,"Koller, Jens",2268
6635,"Koskela, Niina",2268
4816,"Kovacevic, Vladimir",2268
3637,"Kovalevich, Leonid",2268
332,"Lagarde, Maxime",2268
6826,"Lares Flores, Manuel de Jesus",2268
5885,"Leitner, Maximilian",2268
6555,"Malmdin, Nils-Ake",2268
2939,"Moh. Abdel, Zaher",2268
1444,"Montalvo, Alejandro",2268
2177,"Petrovic, Zvonko",2268
7508,"Pokorny, Tomas",2268
4429,"Roofthoofd, Marcel",2268
547,"San Claudio Gonzalez, Fco. J.",2268
1795,"Schenderowitsch, Michael",2268
6485,"Schmitz, Thorsten",2268
6544,"Sinke, Han",2268
1170,"Soderberg, Per",2268
7847,"Stanetzek, Carsten",2268
513,"Strange, Mikkel",2268
3682,"Struk, Jerzy",2268
3841,"Van Der Burch, Arie",2268
5180,"Wang, Hao Yuan",2268
3903,"Wild, Rudolf",2268
649,"Base, Alfredo B.",2267
6282,"Bolacky, Jiri",2267
1326,"Bolwerk, Peter",2267
554,"Brettschneider, Stefan",2267
7668,"Dagkakis, Panagiotis",2267
5813,"Dvornic, Mladen",2267
4159,"Eklund, Lars-Goran",2267
805,"Garder, Igor",2267
3791,"Gonzalez Salto, Roberto de Jesus",2267
7665,"Granara Barreto, Sebastian A.",2267
2437,"Guerrero Sanmarti, Richard",2267
2810,"Joyce, John",2267
8041,"Kalvaitis, Sigitas",2267
3460,"Knechtel, Roland",2267
590,"Kostrun, Slaven",2267
1978,"Laubsch, Bernd",2267
7813,"Malbran, Guillermo",2267
1220,"Marjanusic, Vladimir",2267
438,"Matijevic, Hrvoje",2267
7142,"Papadopoulou, Vera",2267
508,"Pezelj, Novak",2267
1988,"Pham, Le Thao Nguyen",2267
4926,"Puchkov, Andrey",2267
2150,"Rodriguez, Eric",2267
30,"Rosino, Antonio",2267
215,"Santiago, Yago De Moura",2267
2837,"Schuls, Olev",2267
2992,"Sekelj, Geza",2267
463,"Skalozubov, Alexander",2267
7851,"Soto, Henry",2267
4093,"Thamthawatworn, Thaweechai",2267
5457,"Wagner, Harald",2267
5105,"Drbohlav, Frantisek",2266.5
8157,"Akkozov, Berik",2266
3711,"Blazkova, Petra",2266
1567,"Blokh, Dmitry",2266
320,"Burwick, Malte",2266
7388,"Cortes Bueno, Jesus Javier",2266
2183,"Curdo, John",2266
1606,"Deseatnicov, Ivan",2266
4414,"Dimitrievski, Dragi",2266
8217,"Elezi, Egzon",2266
8176,"Fodre, Sandor",2266
4541,"Gunajew, Rafal",2266
725,"Gyurkovics, Miklos",2266
7834,"Hodzic, Nihad",2266
6800,"Hummel, Dirk",2266
653,"Istvanovszki, Kalman",2266
293,"Justo, Damian",2266
2950,"Karyaka, Anatoly",2266
5098,"Kondratiev, Vissarion L.",2266
8136,"Makaj, Marko",2266
3520,"Malmstig, Erik",2266
4237,"Marcziter, Dmitrii",2266
2192,"Marinescu, Mircea",2266
7048,"Mihailidis, Anastacios",2266
3742,"Palek, Miroslav",2266
6846,"Rutman, Aleksandr",2266
3718,"Steigman, A J",2266
4278,"Tsorbatzoglou, Theodoros",2266
7209,"Wagener, Anna",2266
5271,"Wastney, Scott",2266
1056,"Yacob, Francois",2266
2934,"Zabegin, Valeriy",2266
4182,"Balberov, Alecsey",2265
6836,"Bednarich, Jan",2265
6294,"Berg, Daniel",2265
7615,"Bisguier, Arthur B",2265
4344,"Campos, Eugenio",2265
6223,"Csoke, Krisztian",2265
5081,"Gansvind, Valeriya I.",2265
1410,"Garcia Gomez, Ray",2265
3627,"Gonell Aparici, Ramon",2265
6757,"Gueroff, Eduard",2265
7539,"Hegazy, Mohamed",2265
5822,"Heinola, Vesa",2265
6531,"Hernandez Estevez, Yudania",2265
4984,"Hove, Esben Kjems",2265
8536,"Ivakhinova, Inna",2265
645,"Kanellopoulos, Panayotis",2265
1617,"Kaposztas, Miklos",2265
2287,"Leroy, Adrien",2265
4672,"Marxen, Peter, Dr.",2265
7590,"Migl, Dieter",2265
7039,"Morales Camacho, Julian",2265
7307,"Pelle, Guillaume",2265
7444,"Petkovski, Vlatko",2265
3098,"Popovic, Predrag R",2265
6135,"Protsenko, Roman",2265
8601,"Radonjanin, Vlastimir",2265
3923,"Reyhan, Dogan",2265
7060,"Savanovic, Vuk",2265
3003,"Schabanel, Stephane",2265
5041,"Schischke, Reinhard",2265
4384,"Schula, Michal",2265
394,"Soukup, Jiri",2265
2122,"Torres-Kuckel, Rafael",2265
2960,"Vladimirov, Vladimir",2265
2958,"Vlasic, Nenad",2265
4020,"Werner, Knud, Dr.",2265
7045,"Zubac, Marius",2265
5858,"Aguilar, Andres",2264
5137,"Black, Richard",2264
5410,"Blondelle, Claude",2264
2418,"Brownell, Landon",2264
1156,"Chandler, Patrick",2264
2286,"Demuth, Markus",2264
5277,"Flear, Christine",2264
5259,"Gudmundsson, Kristjan",2264
1460,"Habibi, Ali",2264
7952,"Hansen, Bjarne",2264
6724,"Ignatiadis, Konstantinos",2264
8178,"Ivanov, Valery",2264
7013,"Jauernig, Udo",2264
6633,"Kovarcik, Thomas",2264
3231,"Krug, Norbert",2264
5192,"Kuang, Yinghui",2264
8573,"Landaw, Julian W",2264
5024,"Le, Corre Benjamin",2264
4193,"Logdahl, Harald",2264
3002,"Loiret, Stanislas",2264
894,"Pieper, Thomas, Dr.",2264
3964,"Raineri De Luca, Pablo",2264
1018,"Richards, Heather S",2264
2971,"Richmond, Peter",2264
8245,"Rosmann, Ilja",2264
8526,"Schuetze, Michael",2264
587,"Sisatto, Olli",2264
7866,"Stamnov, Aleksander",2264
4052,"Terreaux, Gilles",2264
566,"Van den Brande, Werner",2264
3111,"Van Zandwijk, Jan Peter",2264
6812,"Veliev, Gasan",2264
4115,"Vezdeutsan, Viorel",2264
2475,"Vogelmann, Peter",2264
564,"Voinov, Sergey",2264
2023,"Ambrogi, Agustin",2263
1127,"Anderson, Renard",2263
6539,"Cander, Mitja",2263
6794,"Daurelle, Herve",2263
358,"De La Fuente Arias, Fernando J.",2263
3690,"Del Monaco, Andrea",2263
4780,"Ejdum, Soren",2263
2983,"Frolik, Erhard",2263
4693,"Gonzalez Maza, Rafael",2263
3046,"Herder, David A.",2263
5442,"Johansson, Mikael",2263
942,"Kaiser, Dieter",2263
3679,"Kargoll, Boris, Dr.",2263
1556,"Kettner, Juergen",2263
3298,"Kozlitin, Roman",2263
1117,"Kustanovich, Michael",2263
4805,"Large, Laurent",2263
6888,"Madebrink, Lars",2263
8220,"Malkiel, Daniel E",2263
4701,"Mascarenhas, Alberto Pinheiro",2263
8099,"Momeni, E.",2263
4447,"Parkkinen, Jyrki",2263
8598,"Pokrovski, Pavel",2263
7024,"Restas, Peter",2263
958,"Riemens, Michael",2263
8307,"Sambursky, Vladimir",2263
2998,"Schoeneich, Matthias",2263
2189,"Schultz, Andreas",2263
4600,"Seibold, Hubert Dr.",2263
3283,"Syed Anwar, Shazuli",2263
1497,"Viliavin, Roman",2263
5173,"Abrahamyan, Tatev",2262
5450,"Astrom, Goran",2262
4022,"Avalos Parra, Joao",2262
665,"Barnes, Michael H",2262
7017,"Bogic, Stevan",2262
808,"Bornemann, Wolfram",2262
1004,"Campero, Ronald",2262
1980,"Cerriteno Rodriguez, Octaviano",2262
5987,"Cop, Tomislav",2262
6290,"Dusper, Hrvoje",2262
6045,"Elliott, Warren",2262
307,"Gomes, Mary Ann",2262
2819,"Holm, Sejer",2262
5887,"Hristodorescu, Daniel",2262
2264,"Ivanets, Vladimir",2262
339,"Janos, Martin",2262
4005,"Jorgensen, Jorgen",2262
871,"Lafarga Santorroman, David",2262
7280,"Larionov, Sergey",2262
4729,"Mehmedovic, Mirza",2262
6490,"Pitterson, Jomo",2262
5474,"Posazhennikov, Alex",2262
6250,"Raptis, Nick",2262
2314,"Sanchez Alnvarez, Roberto C.",2262
7319,"Schuster, Martin",2262
7966,"Taivainen, Jukka",2262
6197,"Umarbekov, Aziz",2262
6730,"Vechet, Stanislav",2262
5478,"Wagner, Friedrich",2262
2589,"Aftsoglou, Ioannis",2261
3477,"Brownscombe, Thomas",2261
6947,"Cave, Christo",2261
7227,"Diaz Cordoba, Fredy",2261
1601,"Essing, Arnold",2261
4502,"Ferrara, Alexis",2261
7231,"Hania, Jan",2261
5679,"Hanssen, Gunnar Berg",2261
2058,"Johansson, Gunnar",2261
573,"Kirszenberg, Marc",2261
7322,"Kludacz, Magdalena",2261
2020,"Kober, Thorsten",2261
3286,"Malada, Vinko",2261
5731,"Martsynovskaya, Marina",2261
1864,"Maslesa, Branko",2261
5184,"Mitenkov, Igor",2261
3481,"Mitlashevsky, Oleg",2261
5976,"Pasalic, Harun",2261
1760,"Popovic, Aleksandar M",2261
2602,"Praszak, Michal",2261
6764,"Ravot, Sylvain",2261
6501,"Sannikov, I.",2261
2236,"Schuh, Dirk",2261
2846,"Sulskis, Giedrius",2261
2604,"Trenner, Rolf",2261
1139,"Ubach Miralda, Marcelo",2261
3455,"Uzhva, Andrey",2261
2516,"Volodarsk, Yury",2261
8014,"Wege, Jochen",2261
2401,"Yepes Martinez, Eduard",2261
8286,"Acor, Corey B",2260
1780,"Au, Leslie",2260
5039,"Bach, Adrian-Kalman",2260
5824,"Borkovec, Milan",2260
2244,"Cederberg, Karl-Olof",2260
