Month #,Player #,# Games,Total Score,Leaderboard
103,7625,7,1.5,Private
103,7661,3,2,Private
103,7663,2,1.5,Private
103,7669,4,3,Private
103,7682,2,0.5,Private
103,7684,3,0.5,Private
103,7709,4,2,Private
103,7715,6,3,Private
103,7723,2,0.5,Public
103,7746,3,1.5,Public
103,7747,4,2,Private
103,7749,5,2.5,Private
103,7761,2,2,Public
103,7763,2,1,Public
103,7776,10,4.5,Private
103,7802,6,3,Private
103,7805,3,2.5,Private
103,7819,3,0.5,Private
103,7833,4,3,Private
103,7835,5,3,Private
103,7848,6,3.5,Private
103,7856,4,1.5,Private
103,7865,4,1.5,Public
103,7879,8,3.5,Private
103,7890,3,1,Private
103,7901,1,1,Public
103,7914,8,3,Private
103,7919,3,0,Public
103,7925,2,0.5,Private
103,7935,1,0.5,Private
103,7959,6,3,Private
103,7963,1,0.5,Private
103,7973,3,1,Public
103,7980,1,0.5,Public
103,7989,2,1.5,Private
103,8006,3,2,Private
103,8016,6,4,Private
103,8028,4,2,Private
103,8035,5,3,Private
103,8041,1,0.5,Private
103,8084,10,4.5,Private
103,8088,2,0.5,Private
103,8111,6,4,Private
103,8152,8,4.5,Private
103,8156,1,0.5,Public
103,8162,4,2,Private
103,8177,4,2.5,Public
103,8183,2,0,Private
103,8189,10,6.5,Private
103,8206,2,1.5,Private
103,8212,6,4,Private
103,8214,6,4,Private
103,8218,6,3,Private
103,8233,2,1.5,Private
103,8242,6,3.5,Private
103,8246,2,0.5,Private
103,8251,1,0,Private
103,8263,1,0.5,Private
103,8267,3,1.5,Private
103,8277,6,2.5,Private
103,8287,7,4.5,Private
103,8288,3,2,Private
103,8295,6,3,Private
103,8311,2,1,Private
103,8320,6,4,Private
103,8330,1,0,Public
103,8337,1,0.5,Private
103,8338,2,0.5,Private
103,8341,8,4.5,Private
103,8342,3,2,Private
103,8349,1,0.5,Private
103,8355,6,4,Private
103,8375,8,4,Private
103,8388,6,1,Private
103,8415,7,3,Private
103,8447,2,1,Private
103,8449,1,0.5,Private
103,8465,2,2,Private
103,8486,4,1,Public
103,8488,2,1.5,Private
103,8523,6,2.5,Private
103,8533,3,1,Private
103,8546,4,2.5,Private
103,8552,9,4,Private
103,8560,6,3.5,Private
103,8597,6,3,Private
103,8607,1,0.5,Private
103,8611,2,0.5,Private
103,8617,2,0.5,Private
103,8619,3,0,Private
103,8621,4,2,Public
103,8629,5,2.5,Private
104,1,4,2.5,Public
104,4,2,1,Private
104,10,1,0,Private
104,11,5,1,Private
104,36,3,1.5,Private
104,43,2,0.5,Private
104,46,6,4.5,Private
104,64,1,0,Public
104,102,2,1.5,Private
104,114,2,1,Private
104,143,3,1.5,Private
104,145,4,2,Public
104,147,6,1.5,Private
104,158,6,2.5,Private
104,172,3,1,Private
104,187,8,5,Public
104,193,7,4.5,Public
104,204,5,2,Private
104,207,5,2.5,Private
104,213,8,4,Private
104,220,6,2,Private
104,226,6,4,Private
104,228,5,3,Private
104,235,1,0.5,Public
104,243,6,3.5,Private
104,260,2,1,Private
104,272,3,1.5,Private
104,275,10,4,Private
104,287,2,1,Private
104,295,1,0.5,Private
104,304,2,0,Private
104,306,1,0.5,Private
104,313,3,1,Public
104,316,1,0.5,Private
104,346,2,0,Private
104,349,1,0,Private
104,365,3,1.5,Private
104,384,3,3,Private
104,386,11,7,Private
104,389,6,3,Public
104,391,2,2,Private
104,392,7,3,Private
104,408,5,3,Public
104,414,2,0,Private
104,428,3,1,Public
104,429,3,1.5,Private
104,436,2,2,Private
104,440,2,1.5,Public
104,447,1,0.5,Private
104,452,2,1.5,Private
104,466,3,1,Private
104,501,3,1.5,Public
104,522,6,3,Private
104,557,3,1.5,Private
104,562,7,2.5,Private
104,567,1,0.5,Private
104,568,1,0,Private
104,572,4,1.5,Private
104,584,6,2.5,Private
104,595,4,2,Public
104,598,2,1,Private
104,603,3,0.5,Private
104,610,2,1.5,Public
104,617,4,2,Private
104,638,5,2,Private
104,639,5,2.5,Public
104,648,1,0,Private
104,658,8,5.5,Private
104,662,3,1.5,Private
104,664,4,1,Private
104,670,6,3,Private
104,675,13,7.5,Private
104,733,5,5,Public
104,742,3,1.5,Public
104,751,2,0.5,Private
104,788,7,5,Private
104,813,3,2,Private
104,856,3,2,Private
104,876,1,0,Private
104,895,2,1.5,Private
104,902,2,1,Private
104,914,12,7.5,Public
104,918,1,0.5,Private
104,928,4,1.5,Public
104,943,5,3,Private
104,947,4,0.5,Private
104,954,2,0.5,Private
104,966,2,1.5,Private
104,973,5,3,Private
104,975,1,0,Public
104,1019,5,2,Private
104,1020,7,3.5,Private
104,1025,10,4,Public
104,1045,6,2.5,Public
104,1089,3,2,Private
104,1093,3,1.5,Private
104,1095,4,2.5,Public
104,1098,7,4.5,Private
104,1099,7,3.5,Private
104,1127,1,0,Private
104,1134,4,2,Public
104,1136,2,1.5,Private
104,1148,3,1,Private
104,1149,1,1,Private
104,1161,2,0.5,Private
104,1169,5,2.5,Private
104,1187,10,6.5,Private
104,1191,3,0.5,Private
104,1202,3,1.5,Public
104,1207,4,0.5,Public
104,1211,7,5,Private
104,1230,4,1.5,Private
104,1235,9,6.5,Public
104,1242,4,1,Private
104,1246,3,1,Private
104,1248,4,1,Private
104,1254,3,1,Private
104,1262,1,0,Private
104,1265,3,2.5,Private
104,1286,10,5.5,Private
104,1288,1,1,Public
104,1305,2,1,Private
104,1320,3,1.5,Private
104,1321,4,2,Public
104,1325,7,2.5,Private
104,1331,2,0.5,Private
104,1347,1,0.5,Private
104,1357,9,5.5,Private
104,1373,4,2,Private
104,1374,4,1.5,Public
104,1376,3,1.5,Public
104,1397,6,3,Private
104,1431,4,2,Private
104,1452,2,1.5,Private
104,1455,10,4,Private
104,1462,1,0.5,Private
104,1470,2,0.5,Public
104,1500,4,2.5,Private
104,1502,1,0,Private
104,1538,6,4,Private
104,1563,1,0.5,Private
104,1570,9,5,Public
104,1584,5,2,Public
104,1591,3,2,Public
104,1592,4,2.5,Private
104,1594,5,3.5,Public
104,1610,4,1,Private
104,1635,2,2,Public
104,1657,6,2.5,Public
104,1673,3,0.5,Public
104,1704,3,1.5,Private
104,1716,13,4.5,Private
104,1730,5,2.5,Private
104,1735,3,1,Public
104,1736,2,1,Private
104,1750,5,1.5,Private
104,1759,8,3,Public
104,1762,3,1.5,Public
104,1773,6,3.5,Private
104,1781,7,3,Private
104,1782,7,4,Public
104,1797,6,3.5,Private
104,1799,14,7,Private
104,1805,1,0.5,Private
104,1811,2,1.5,Public
104,1812,10,3,Public
104,1837,6,2,Private
104,1848,2,1.5,Public
104,1852,4,2,Private
104,1856,5,2,Private
104,1880,3,2,Private
104,1884,6,3.5,Private
104,1903,5,3,Private
104,1925,4,2.5,Private
104,1951,3,0,Public
104,1961,8,3,Private
104,1964,8,4.5,Private
104,1972,3,1,Private
104,1982,5,0,Private
104,2000,2,1,Private
104,2013,8,5.5,Private
104,2027,5,2.5,Public
104,2033,3,2.5,Public
104,2035,6,3,Public
104,2038,5,3.5,Private
104,2064,4,1,Private
104,2084,5,1.5,Private
104,2086,5,1.5,Private
104,2088,3,1,Private
104,2091,5,2,Private
104,2095,5,4,Public
104,2099,4,2,Private
104,2112,6,3,Private
104,2129,1,0.5,Private
104,2144,9,4,Private
104,2148,5,2.5,Private
104,2155,5,3,Private
104,2173,4,1.5,Private
104,2175,7,4,Public
104,2182,4,2,Private
104,2188,6,3.5,Private
104,2197,2,1.5,Private
104,2230,6,3,Private
104,2238,7,2,Private
104,2250,3,2,Public
104,2252,2,1,Private
104,2270,2,0.5,Public
104,2283,7,5,Private
104,2295,4,2,Private
104,2325,1,0.5,Private
104,2327,2,0.5,Private
104,2332,5,3.5,Public
104,2345,5,1.5,Private
104,2364,1,0.5,Private
104,2381,7,3.5,Public
104,2409,4,2,Public
104,2442,7,5,Private
104,2462,6,3,Private
104,2463,2,0.5,Private
104,2479,7,2.5,Public
104,2483,8,4.5,Public
104,2513,4,1.5,Private
104,2533,6,3.5,Private
104,2536,9,3.5,Private
104,2548,3,1,Private
104,2551,7,0.5,Private
104,2560,3,1,Private
104,2572,6,3,Public
104,2574,3,2,Private
104,2576,2,1.5,Private
104,2581,3,2,Private
104,2599,14,10,Private
104,2605,7,3.5,Private
104,2609,6,4,Private
104,2640,5,3,Private
104,2667,2,1.5,Private
104,2669,3,1.5,Private
104,2679,8,3.5,Private
104,2683,8,4,Private
104,2689,5,2.5,Private
104,2693,6,1.5,Public
104,2696,3,1,Public
104,2699,4,3,Private
104,2714,1,0.5,Private
104,2730,1,0.5,Public
104,2731,4,1,Private
104,2734,5,2,Public
104,2766,3,1.5,Private
104,2771,1,0,Private
104,2773,4,2,Private
104,2793,2,0.5,Private
104,2796,2,0.5,Private
104,2809,5,1.5,Private
104,2823,3,1.5,Private
104,2824,5,3.5,Private
104,2849,1,0.5,Private
104,2881,4,1,Private
104,2897,2,1.5,Private
104,2903,18,10,Public
104,2920,2,1,Private
104,2956,8,4.5,Private
104,2997,8,6.5,Public
104,3013,6,3.5,Private
104,3017,4,1,Private
104,3041,8,4,Private
104,3042,2,0.5,Private
104,3047,8,5.5,Public
104,3054,5,2.5,Private
104,3060,4,2.5,Private
104,3065,4,0.5,Private
104,3070,1,0,Private
104,3076,7,5,Private
104,3119,5,2.5,Private
104,3132,9,5,Private
104,3147,4,2,Private
104,3155,7,2,Private
104,3158,3,0,Public
104,3162,5,1,Private
104,3184,3,2.5,Private
104,3242,3,2.5,Private
104,3260,2,2,Private
104,3264,2,0,Private
104,3266,5,0.5,Private
104,3278,16,9,Private
104,3322,4,2,Private
104,3330,4,2,Private
104,3344,6,2,Private
104,3352,2,0.5,Private
104,3381,6,1.5,Private
104,3426,1,0,Private
104,3439,4,2,Private
104,3443,13,6,Private
104,3461,3,1.5,Private
104,3472,4,2,Public
104,3475,7,3.5,Public
104,3479,1,0.5,Private
104,3488,8,5,Private
104,3500,3,1.5,Private
104,3507,5,3,Private
104,3518,8,5,Private
104,3538,8,4,Private
104,3544,8,2.5,Private
104,3564,6,3,Private
104,3582,4,2,Private
104,3588,4,2,Private
104,3590,4,2.5,Private
104,3648,7,3,Private
104,3655,7,3,Private
104,3678,6,4.5,Private
104,3681,6,4,Private
104,3693,4,1,Public
104,3694,6,3.5,Public
104,3699,4,0.5,Private
104,3707,3,0.5,Private
104,3709,1,0,Private
104,3711,2,0.5,Private
104,3728,2,1.5,Public
104,3768,1,0,Public
104,3770,7,5,Private
104,3777,2,0.5,Public
104,3782,8,3,Private
104,3787,4,1,Private
104,3818,5,3,Private
104,3834,5,1.5,Public
104,3837,6,4,Public
104,3849,2,0.5,Private
104,3853,4,1,Private
104,3863,2,1,Private
104,3866,2,1,Public
104,3870,4,2,Private
104,3882,4,2,Public
104,3887,6,4.5,Private
104,3907,1,0,Private
104,3909,5,2,Private
104,3912,5,2,Private
104,3916,1,1,Private
104,3934,1,0,Private
104,3938,8,4,Private
104,3944,2,1.5,Public
104,3968,2,1,Public
104,3971,3,2.5,Public
104,3980,13,6,Private
104,3981,1,0,Private
104,3982,2,0.5,Private
104,3990,4,3,Public
104,3991,7,4,Private
104,4004,2,0,Private
104,4019,2,1,Private
104,4037,10,5.5,Private
104,4047,1,0.5,Private
104,4057,2,1,Private
104,4068,1,0,Private
104,4071,6,3.5,Private
104,4073,8,5.5,Public
104,4082,2,1.5,Private
104,4084,3,2,Private
104,4092,5,3.5,Private
104,4108,1,0.5,Public
104,4127,1,0,Private
104,4138,3,2,Private
104,4144,1,0,Private
104,4162,15,9.5,Private
104,4171,6,3,Private
104,4175,1,0.5,Private
104,4176,1,0.5,Private
104,4189,2,1,Public
104,4194,2,1.5,Public
104,4208,6,2,Private
104,4216,3,2,Private
104,4244,5,3.5,Public
104,4254,8,6,Private
104,4256,3,2,Private
104,4286,7,4,Private
104,4287,18,9,Private
104,4307,3,2,Private
104,4331,1,0.5,Private
104,4341,7,1.5,Private
104,4342,4,0.5,Public
104,4375,2,1.5,Private
104,4376,7,3,Private
104,4381,5,2,Private
104,4422,1,0,Private
104,4432,3,1.5,Private
104,4479,8,3.5,Private
104,4481,6,1.5,Private
104,4484,5,2.5,Private
104,4488,7,3,Public
104,4496,1,1,Private
104,4515,5,1.5,Private
104,4538,1,0,Private
104,4542,2,0.5,Public
104,4562,7,4,Private
104,4564,7,4,Private
104,4576,14,10,Private
104,4577,1,0.5,Private
104,4585,5,2,Private
104,4609,1,0.5,Private
104,4628,5,3.5,Private
104,4649,3,1,Private
104,4673,1,0.5,Private
104,4676,5,2.5,Private
104,4685,2,0.5,Private
104,4694,3,2,Private
104,4700,6,2.5,Private
104,4753,6,2.5,Private
104,4757,4,3.5,Private
104,4772,4,0.5,Private
104,4777,9,5,Public
104,4783,5,2.5,Private
104,4791,2,0.5,Private
104,4810,2,2,Private
104,4812,4,1.5,Private
104,4814,4,1.5,Private
104,4819,6,3,Private
104,4832,2,0.5,Private
104,4850,4,2.5,Private
104,4862,8,4.5,Public
104,4876,2,1,Private
104,4877,12,6,Private
104,4881,4,1,Private
104,4883,1,0.5,Private
104,4886,4,1,Public
104,4898,2,1,Private
104,4907,1,1,Private
104,4911,9,5,Private
104,4931,4,2,Public
104,4960,3,1.5,Private
104,4990,6,4,Private
104,4999,4,3.5,Private
104,5002,9,3,Private
104,5023,3,1,Private
104,5026,2,0,Private
104,5061,6,4,Private
104,5068,4,1.5,Private
104,5072,13,7,Private
104,5079,3,1.5,Public
104,5082,4,3,Private
104,5083,5,1,Private
104,5089,1,0,Public
104,5101,1,0,Public
104,5106,3,2,Public
104,5116,1,0,Private
104,5128,1,0,Private
104,5136,5,3,Private
104,5140,4,3.5,Public
104,5155,2,0,Public
104,5167,1,0.5,Private
104,5170,4,3,Private
104,5181,3,1,Private
104,5185,3,2,Private
104,5187,5,2.5,Public
104,5209,6,3.5,Private
104,5224,3,1,Private
104,5233,12,7,Private
104,5247,1,0.5,Private
104,5254,17,10.5,Private
104,5257,5,2.5,Private
104,5258,2,1.5,Private
104,5280,2,0,Public
104,5315,3,1.5,Private
104,5333,2,1.5,Private
104,5342,3,2,Public
104,5345,1,0,Private
104,5359,2,1.5,Private
104,5360,3,1,Private
104,5365,8,5,Private
104,5373,1,0.5,Private
104,5415,3,2,Private
104,5417,1,0.5,Private
104,5435,3,2,Private
104,5448,2,0,Private
104,5456,7,3.5,Public
104,5463,3,1,Private
104,5472,10,6.5,Private
104,5475,1,0.5,Private
104,5477,3,0.5,Private
104,5482,10,6,Public
104,5530,7,3,Private
104,5534,4,2,Public
104,5558,5,3,Public
104,5580,4,2,Private
104,5593,2,0.5,Private
104,5614,8,3,Private
104,5623,3,2,Private
104,5627,6,5,Private
104,5675,3,2,Public
104,5736,5,1.5,Private
104,5764,8,4.5,Private
104,5774,4,2.5,Private
104,5812,6,2.5,Private
104,5826,1,0,Private
104,5833,5,2.5,Public
104,5836,1,0,Public
104,5850,1,0,Private
104,5866,1,0.5,Private
104,5870,6,2.5,Private
104,5871,3,0,Private
104,5893,3,2.5,Private
104,5895,4,0.5,Private
104,5905,11,4.5,Private
104,5914,6,4,Private
104,5919,3,1.5,Private
104,5933,7,5.5,Private
104,5942,14,6.5,Private
104,5960,7,4,Private
104,5963,1,0,Private
104,5983,8,4.5,Private
104,6002,1,0.5,Private
104,6015,5,1.5,Private
104,6018,4,1.5,Private
104,6038,5,3,Private
104,6049,15,8.5,Private
104,6055,2,0.5,Private
104,6061,4,2,Private
104,6073,1,0.5,Public
104,6078,4,2,Private
104,6084,5,3,Public
104,6086,4,2,Public
104,6096,5,3.5,Private
104,6119,7,4.5,Private
104,6140,6,3.5,Public
104,6155,8,4,Private
104,6161,5,1,Private
104,6165,10,6.5,Public
104,6166,5,2.5,Public
104,6179,1,0.5,Private
104,6191,4,2.5,Private
104,6196,4,2,Private
104,6208,2,1,Private
104,6226,3,1.5,Private
104,6272,4,2,Private
104,6281,1,0.5,Private
104,6289,7,4.5,Private
104,6298,4,1.5,Private
104,6304,1,0,Private
104,6305,7,3.5,Private
104,6311,9,4.5,Private
104,6324,9,6.5,Private
104,6339,5,3.5,Private
104,6349,5,2,Private
104,6362,7,3,Private
104,6373,7,5.5,Private
104,6429,1,0.5,Private
104,6433,7,1,Private
104,6439,2,0.5,Private
104,6447,2,0,Private
104,6451,6,2,Private
104,6462,1,0.5,Private
104,6472,3,2,Private
104,6506,2,0.5,Private
104,6530,4,3.5,Public
104,6532,2,2,Private
104,6537,4,2.5,Public
104,6554,4,3.5,Private
104,6564,6,1.5,Private
104,6578,5,2,Public
104,6585,2,0.5,Private
104,6586,3,2,Public
104,6605,1,1,Public
104,6629,4,1.5,Public
104,6679,6,3,Private
104,6680,3,1,Private
104,6685,6,3,Private
104,6691,5,4,Private
104,6709,4,2,Private
104,6719,2,1.5,Private
104,6745,2,1.5,Private
104,6754,6,2.5,Private
104,6770,3,1.5,Private
104,6776,2,1,Private
104,6778,7,4,Private
104,6782,2,1.5,Public
104,6798,3,2.5,Private
104,6803,3,0.5,Private
104,6819,6,2.5,Public
104,6828,5,3.5,Public
104,6833,3,2,Private
104,6834,2,0.5,Private
104,6835,1,0.5,Private
104,6840,12,6.5,Private
104,6844,5,2,Private
104,6850,1,1,Private
104,6854,5,4,Private
104,6862,5,2,Private
104,6866,1,0,Private
104,6875,6,2.5,Private
104,6891,6,1.5,Public
104,6899,11,6.5,Private
104,6920,5,3.5,Private
104,6931,1,0.5,Private
104,6944,8,3.5,Private
104,6946,8,6,Private
104,6953,2,1,Private
104,6997,5,2.5,Public
104,7000,1,0,Private
104,7038,4,0.5,Private
104,7043,2,0.5,Private
104,7048,2,0,Private
104,7053,4,2.5,Private
104,7073,1,0.5,Private
104,7090,1,0,Private
104,7096,12,7.5,Public
104,7106,2,1,Private
104,7107,2,0.5,Public
104,7112,6,2.5,Private
104,7115,4,1.5,Private
104,7119,6,2.5,Private
104,7134,12,7,Public
104,7139,5,3,Private
104,7141,5,2,Private
104,7142,2,0.5,Private
104,7165,1,0.5,Public
104,7168,3,1.5,Public
104,7176,2,0.5,Private
104,7189,7,4.5,Private
104,7228,6,4.5,Private
104,7262,9,5,Private
104,7286,6,3.5,Private
104,7314,8,4.5,Private
104,7325,3,1.5,Public
104,7350,1,1,Private
104,7364,5,2,Public
104,7366,6,3.5,Public
104,7375,4,2,Private
104,7441,6,2.5,Public
104,7450,6,5,Private
104,7453,2,0.5,Private
104,7455,7,5,Public
104,7458,1,0.5,Private
104,7479,7,4.5,Private
104,7482,5,2,Private
104,7501,1,0.5,Private
104,7504,9,5.5,Private
104,7510,2,1,Private
104,7514,1,1,Private
104,7518,2,1,Private
104,7528,7,4,Private
104,7530,4,0.5,Public
104,7548,1,0,Private
104,7559,5,2.5,Private
104,7587,1,0.5,Private
104,7593,1,1,Public
104,7616,6,3,Private
104,7619,3,2,Private
104,7625,1,0.5,Private
104,7637,3,2,Private
104,7638,6,3.5,Public
104,7650,5,2,Private
104,7665,2,0.5,Private
104,7669,2,0.5,Private
104,7673,2,0.5,Private
104,7678,4,2.5,Private
104,7680,3,1,Private
104,7684,1,1,Private
104,7709,1,0,Private
104,7731,2,1.5,Private
104,7751,5,0.5,Private
104,7758,5,3.5,Private
104,7769,2,0.5,Private
104,7776,5,2.5,Private
104,7802,2,0.5,Private
104,7816,1,1,Private
104,7831,4,2,Private
104,7833,7,5,Private
104,7835,2,0,Private
104,7885,3,1,Public
104,7901,4,0.5,Private
104,7905,1,0,Private
104,7919,4,3,Private
104,7925,2,0.5,Private
104,7935,2,0,Private
104,7949,1,0.5,Public
104,7980,5,1.5,Private
104,7989,7,2.5,Private
104,7998,7,4,Private
104,8006,1,1,Private
104,8016,6,3.5,Private
104,8035,9,4.5,Public
104,8044,2,1,Private
104,8048,7,3,Private
104,8059,8,4,Private
104,8084,4,1.5,Private
104,8088,1,1,Private
104,8103,1,0.5,Private
104,8109,2,1.5,Private
104,8111,8,4.5,Private
104,8120,1,0.5,Private
104,8122,2,0,Private
104,8158,2,0.5,Private
104,8162,6,4.5,Private
104,8175,3,0.5,Public
104,8177,2,2,Private
104,8206,4,2,Private
104,8214,2,1,Private
104,8218,2,1,Private
104,8232,14,1.5,Public
104,8233,9,3,Private
104,8242,8,2,Private
104,8246,6,2,Private
104,8251,3,2,Private
104,8267,5,3.5,Private
104,8275,5,2.5,Private
104,8287,9,6,Private
104,8311,1,0.5,Private
104,8320,7,3.5,Private
104,8321,2,1,Private
104,8324,1,0.5,Private
104,8341,11,7.5,Private
104,8355,3,1,Private
104,8375,1,0,Private
104,8388,8,4.5,Private
104,8447,3,2.5,Private
104,8465,4,1.5,Private
104,8491,8,4.5,Private
104,8542,7,1,Public
104,8546,2,1,Public
104,8553,8,4,Private
104,8589,5,3.5,Private
104,8592,2,1,Private
104,8611,2,0,Private
104,8616,6,3.5,Public
104,8617,6,4.5,Private
104,8629,9,5.5,Private
105,4,4,2,Public
105,36,4,2.5,Private
105,46,7,2.5,Private
105,64,17,12,Private
105,96,2,1,Private
105,98,17,10,Private
105,102,3,1.5,Public
105,120,2,1,Public
105,145,9,5,Private
105,147,7,4,Private
105,158,1,1,Private
105,166,1,0.5,Private
105,174,4,3,Private
105,187,2,0.5,Private
105,193,1,0,Private
105,201,5,3.5,Private
105,207,1,0,Private
105,213,4,2,Public
105,226,8,4.5,Private
105,256,1,0.5,Private
105,260,1,0,Private
105,287,6,2,Private
105,295,7,4,Private
105,306,3,1.5,Public
105,314,3,2,Private
105,316,2,0,Private
105,321,8,4,Private
105,341,2,1,Private
105,344,3,1,Private
105,365,1,0.5,Public
105,374,5,2,Private
105,391,10,7,Private
105,392,5,2.5,Public
105,402,1,0.5,Public
105,409,2,1,Private
105,413,5,3.5,Private
105,414,7,3,Private
105,428,12,4,Private
105,429,9,5.5,Private
105,436,3,0,Private
105,437,2,1,Private
105,441,4,2.5,Private
105,447,3,1.5,Private
105,450,3,2,Public
105,491,6,1.5,Public
105,492,4,2.5,Private
105,501,7,3,Private
105,515,5,3,Private
105,536,9,4.5,Private
105,543,2,0.5,Private
105,545,1,0.5,Private
105,557,1,0.5,Private
105,567,2,1,Private
105,568,10,4,Private
105,572,2,0.5,Private
105,584,3,3,Private
105,595,7,3.5,Private
105,596,4,2.5,Private
105,614,6,2,Private
105,638,3,2.5,Private
105,639,8,6,Public
105,652,2,1.5,Private
105,657,1,1,Public
105,662,6,2.5,Private
105,664,3,1.5,Private
105,667,1,0.5,Private
105,670,6,2.5,Private
105,672,1,0,Private
105,685,3,0,Private
105,690,6,4,Private
105,700,1,0,Public
105,720,6,3.5,Private
105,733,6,5,Public
105,748,6,3,Private
105,753,3,2,Private
105,766,1,0,Private
105,778,7,3,Private
105,780,4,2,Public
105,782,5,2.5,Private
105,788,7,5,Public
105,793,4,0.5,Private
105,811,4,1,Private
105,813,1,0.5,Private
105,828,2,0.5,Private
105,838,1,0.5,Public
105,895,3,0.5,Private
105,918,5,1,Private
105,923,7,3,Public
105,928,3,1,Private
105,934,7,4,Public
105,938,1,0.5,Private
105,941,2,0.5,Private
105,943,1,1,Private
105,951,8,4,Private
105,954,2,1,Public
105,966,2,1.5,Private
105,975,1,1,Private
105,990,4,1.5,Private
105,1008,1,0.5,Private
105,1019,1,1,Private
105,1025,2,0.5,Private
105,1045,1,0.5,Public
105,1075,3,2,Private
105,1084,3,1.5,Private
105,1089,2,2,Private
105,1095,7,3,Private
105,1098,2,1.5,Private
105,1100,6,2.5,Private
105,1102,2,0,Private
105,1105,7,3.5,Private
105,1106,5,2,Private
105,1112,1,0.5,Private
105,1114,11,4,Private
105,1134,5,3.5,Private
105,1136,10,6,Private
105,1148,1,1,Private
105,1169,8,4,Public
105,1187,2,1,Private
105,1191,6,2,Private
105,1230,2,0,Private
105,1235,7,1.5,Private
105,1242,1,1,Private
105,1246,5,2.5,Private
105,1254,1,0,Public
105,1262,3,1,Public
105,1286,4,3.5,Private
105,1288,5,3.5,Private
105,1305,2,1,Private
105,1320,5,1.5,Private
105,1321,4,2,Private
105,1331,3,1.5,Public
105,1356,4,1.5,Private
105,1373,4,2.5,Private
105,1374,2,1.5,Private
105,1376,9,2.5,Public
105,1377,5,2,Public
105,1382,1,0.5,Private
105,1388,1,1,Public
105,1395,5,3,Private
105,1397,3,2.5,Private
105,1425,1,0,Private
105,1431,4,0.5,Private
105,1452,3,1.5,Private
105,1455,1,0,Private
105,1469,1,0.5,Private
105,1470,4,2,Private
105,1482,7,0.5,Private
105,1493,4,2.5,Private
105,1512,3,1,Private
105,1513,4,1.5,Public
105,1516,2,1,Private
105,1530,1,0.5,Private
105,1538,11,6,Private
105,1553,1,0.5,Private
105,1584,1,0,Private
105,1591,3,2,Private
105,1594,5,3.5,Private
105,1613,6,4,Private
105,1615,2,0.5,Public
105,1657,5,3,Private
105,1683,5,2.5,Private
105,1700,4,1,Public
105,1710,4,2,Private
105,1718,2,1,Public
105,1730,5,4,Public
105,1732,5,3,Private
105,1735,1,0.5,Private
105,1736,6,5,Private
105,1748,1,0.5,Private
105,1749,4,2,Private
105,1762,2,1,Private
105,1773,4,3,Private
105,1781,15,5.5,Public
105,1785,2,0.5,Private
105,1797,7,4,Private
105,1799,3,2,Private
105,1805,1,0.5,Private
105,1811,6,3,Private
105,1814,7,1.5,Private
105,1825,4,3,Private
105,1831,3,2.5,Private
105,1835,1,0.5,Private
105,1837,1,1,Private
105,1856,3,1,Private
105,1860,10,6,Public
105,1863,4,2.5,Private
105,1874,9,6,Private
105,1880,5,3.5,Private
105,1906,2,0.5,Private
105,1925,4,2.5,Public
105,1936,1,0.5,Private
105,1957,3,1,Private
105,1961,2,1,Private
105,1964,5,3,Private
105,1972,7,1.5,Private
105,1979,1,0,Private
105,1994,1,0,Public
105,1996,2,1,Private
105,1999,2,0,Private
105,2000,6,3,Private
105,2013,2,1.5,Private
105,2029,6,3,Public
105,2033,7,4.5,Private
105,2038,2,0,Private
105,2047,7,1.5,Private
105,2076,7,2.5,Private
105,2084,2,0.5,Private
105,2089,2,1.5,Private
105,2095,3,1,Private
105,2099,7,3.5,Private
105,2112,3,1.5,Private
105,2144,4,3,Private
105,2173,4,2.5,Private
105,2175,7,4,Private
105,2185,1,0,Private
105,2190,1,0.5,Private
105,2203,6,3,Public
105,2224,4,1.5,Private
105,2226,4,1,Public
105,2235,3,0,Private
105,2256,11,7,Private
105,2270,1,0.5,Private
105,2283,4,1.5,Public
105,2295,4,3.5,Public
105,2308,1,1,Private
105,2327,1,0.5,Private
105,2329,4,1.5,Private
105,2351,1,0.5,Private
105,2381,3,0.5,Private
105,2389,1,0,Public
105,2416,1,1,Private
105,2434,8,6,Public
105,2442,3,1,Public
105,2479,8,4,Private
105,2483,14,6.5,Private
105,2504,2,0.5,Private
105,2533,5,2.5,Private
105,2536,9,5.5,Private
105,2542,2,0.5,Private
105,2548,14,5.5,Private
105,2552,3,0.5,Public
105,2555,1,0.5,Private
105,2572,2,0,Private
105,2574,10,6.5,Private
105,2599,10,5.5,Private
105,2605,6,3,Private
105,2644,11,3,Private
105,2663,3,0.5,Private
105,2667,3,0.5,Private
105,2669,9,6,Private
105,2679,5,1,Private
105,2683,7,3.5,Private
105,2692,3,0.5,Private
105,2699,4,1.5,Private
105,2707,4,1,Private
105,2737,3,0,Public
105,2739,1,0,Public
105,2766,3,1,Private
105,2782,5,2.5,Public
105,2799,1,0.5,Private
105,2807,2,1,Private
105,2813,1,1,Private
105,2824,1,0,Private
105,2839,9,4,Private
105,2841,8,3,Private
105,2849,1,0,Private
105,2867,2,1.5,Private
105,2879,2,1,Private
105,2883,7,3.5,Public
105,2888,7,4,Private
105,2897,6,2,Private
105,2903,3,3,Private
105,2904,1,0.5,Public
105,2912,7,4.5,Private
105,2918,2,0.5,Private
105,2932,6,4.5,Private
