state,region,typebldg,floor,room,wave,rep,radon,county
MO,4,2,1,3,  1, 4,-0.693147180559945,ST LOUIS CITY       
MO,4,1,0,4, 30, 3,1.52605630349505,ST LOUIS CITY       
MO,4,1,0,4, 78, 5,-0.105360515657826,ST LOUIS CITY       
MO,4,1,0,4, 71, 1,1.09861228866811,ST LOUIS CITY       
MO,4,1,0,7, 90, 1,1.16315080980568,ST LOUIS CITY       
MO,4,1,0,4, 95, 4,-0.223143551314210,ST LOUIS CITY       
MO,4,0,0,0, 29, 2,0.8754687373539,ST LOUIS CITY       
MO,6,1,1,3, 39, 2,0.8754687373539,STE GENEVIEVE       
MO,6,1,0,2, 64, 1,0.405465108108164,STE GENEVIEVE       
MO,6,1,0,2, 46, 2,-0.223143551314210,STE GENEVIEVE       
MO,6,1,1,1, 51, 2,-0.916290731874155,STE GENEVIEVE       
MO,6,1,0,4, 48, 1,1.64865862558738,STE GENEVIEVE       
MO,6,1,0,0, 55, 5,0.336472236621213,STE GENEVIEVE       
MO,6,1,0,0, 61, 5,0.182321556793955,STE GENEVIEVE       
MO,6,1,0,2, 69, 3,0.182321556793955,STE GENEVIEVE       
MO,6,1,1,7, 98, 1,-0.916290731874155,STE GENEVIEVE       
MO,6,1,1,2,  8, 4,-2.99573227355399,STE GENEVIEVE       
MO,6,1,1,3, 73, 2,-0.510825623765991,STE GENEVIEVE       
MO,6,1,0,2, 74, 4,-0.105360515657826,STODDARD            
MO,6,1,1,1, 51, 4,-0.105360515657826,STODDARD            
MO,6,0,9,0, 56, 3,-0.916290731874155,STODDARD            
MO,6,1,1,3, 89, 2,-0.105360515657826,STODDARD            
MO,6,1,0,2, 80, 3,0.8754687373539,STODDARD            
MO,6,1,0,7, 86, 1,1.1314021114911,STODDARD            
MO,6,1,0,0, 93, 2,-0.356674943938732,STODDARD            
MO,6,1,1,3, 25, 5,0.587786664902119,STODDARD            
MO,6,1,1,1, 50, 1,-1.6094379124341,STODDARD            
MO,5,1,1,1, 76, 2,1.94591014905531,STONE               
MO,5,1,1,1, 41, 4,0.587786664902119,STONE               
MO,5,1,1,2, 10, 2,0.8754687373539,STONE               
MO,5,1,1,1, 95, 2,-1.6094379124341,STONE               
MO,5,1,1,3, 35, 1,1.30833281965018,STONE               
MO,5,0,0,0, 22, 1,-0.223143551314210,STONE               
MO,5,1,0,4, 90, 3,0.8754687373539,STONE               
MO,5,1,0,2, 90, 1,-0.916290731874155,STONE               
MO,5,1,0,4, 83, 5,0.8754687373539,STONE               
MO,2,1,1,1, 32, 2,0.405465108108164,SULLIVAN            
MO,2,1,0,4, 45, 2,0.182321556793955,SULLIVAN            
MO,5,1,1,2, 62, 1,0.095310179804325,TANEY               
MO,5,1,1,7, 85, 3,-0.105360515657826,TANEY               
MO,5,0,0,0, 22, 3,1.30833281965018,TANEY               
MO,5,1,1,3, 42, 5,-0.510825623765991,TANEY               
MO,5,1,1,3, 75, 2,0.8754687373539,TANEY               
MO,5,1,1,1, 99, 3,0.182321556793955,TANEY               
MO,5,1,0,0, 28, 3,1.16315080980568,TANEY               
MO,5,1,1,7, 53, 5,0.832909122935104,TANEY               
MO,5,1,1,1, 96, 3,0.405465108108164,TANEY               
MO,5,5,1,1, 80, 3,-0.356674943938732,TANEY               
MO,6,1,1,2, 88, 3,-1.6094379124341,TEXAS               
MO,6,1,1,3, 84, 3,-0.916290731874155,TEXAS               
MO,6,1,0,4, 61, 2,0.78845736036427,TEXAS               
MO,6,1,1,3, 84, 3,-1.6094379124341,TEXAS               
MO,6,1,1,3, 46, 2,-1.20397280432594,TEXAS               
MO,6,1,0,2, 41, 1,3.52636052461616,TEXAS               
MO,6,1,0,7, 86, 1,0.405465108108164,TEXAS               
MO,6,1,1,3,  2, 2,-0.223143551314210,TEXAS               
MO,5,1,0,4, 74, 3,0.916290731874155,VERNON              
MO,5,1,1,3, 79, 4,-0.693147180559945,VERNON              
MO,5,1,0,4, 30, 4,-0.510825623765991,VERNON              
MO,5,1,0,4, 37, 3,0.587786664902119,VERNON              
MO,5,1,0,4, 41, 1,1.06471073699243,VERNON              
MO,5,1,1,2, 50, 3,-0.223143551314210,VERNON              
MO,5,1,1,3, 51, 2,0.405465108108164,VERNON              
MO,5,1,1,3, 87, 1,-0.693147180559945,VERNON              
MO,5,1,1,2, 93, 3,-0.916290731874155,VERNON              
MO,5,1,1,1,  9, 2,-0.356674943938732,VERNON              
MO,5,1,1,3, 87, 3,-0.510825623765991,VERNON              
MO,5,1,1,1, 89, 4,-0.693147180559945,VERNON              
MO,5,2,0,4, 41, 3,0.405465108108164,VERNON              
MO,3,1,1,1, 37, 2,-0.693147180559945,WARREN              
MO,3,1,1,3, 59, 5,0.955511445027436,WARREN              
MO,3,1,0,2, 50, 4,0.741937344729377,WARREN              
MO,3,1,0,4, 94, 3,-0.105360515657826,WARREN              
MO,3,1,0,2,  9, 3,-0.356674943938732,WARREN              
MO,3,1,0,7, 91, 1,0,WARREN              
MO,3,1,1,7, 63, 4,-0.510825623765991,WASHINGTON          
MO,3,1,1,3, 52, 5,-0.223143551314210,WASHINGTON          
MO,3,1,1,1, 78, 5,-0.916290731874155,WASHINGTON          
MO,3,1,0,7, 28, 2,0.53062825106217,WASHINGTON          
MO,6,1,1,1, 94, 2,0.095310179804325,WAYNE               
MO,6,1,1,1, 27, 3,-0.356674943938732,WAYNE               
MO,6,1,1,3, 51, 4,1.33500106673234,WAYNE               
MO,6,1,1,2, 62, 5,0.182321556793955,WAYNE               
MO,6,1,0,2,  2, 1,1.50407739677627,WAYNE               
MO,6,1,1,1, 69, 5,-0.693147180559945,WAYNE               
MO,6,1,1,3, 68, 3,-1.6094379124341,WAYNE               
MO,6,1,1,3, 34, 5,2.10413415427021,WAYNE               
MO,5,1,0,4, 46, 4,2.07944154167984,WEBSTER             
MO,5,1,0,4, 40, 3,1.74046617484050,WEBSTER             
MO,5,1,1,5, 30, 5,-1.20397280432594,WEBSTER             
MO,5,1,0,2,  1, 5,0.405465108108164,WEBSTER             
MO,5,1,0,4, 21, 1,0.336472236621213,WEBSTER             
MO,5,1,0,4, 33, 1,0.832909122935104,WEBSTER             
MO,5,0,0,0, 53, 2,-1.20397280432594,WEBSTER             
MO,5,1,1,1, 81, 3,-0.105360515657826,WEBSTER             
MO,5,1,1,1, 93, 5,-1.6094379124341,WEBSTER             
MO,5,1,1,2,  4, 1,0,WEBSTER             
MO,5,1,1,3, 80, 1,-0.223143551314210,WEBSTER             
MO,5,1,1,2,  4, 2,-0.356674943938732,WEBSTER             
MO,5,1,1,1, 51, 4,-0.916290731874155,WEBSTER             
MO,5,1,1,1, 68, 4,1.25276296849537,WEBSTER             
MO,5,1,1,3, 96, 1,-0.693147180559945,WEBSTER             
MO,1,1,0,4, 71, 4,-0.105360515657826,WORTH               
MO,1,1,0,2,  4, 1,0,WORTH               
MO,6,1,1,3, 72, 5,0.470003629245736,WRIGHT              
MO,6,1,0,4, 97, 2,0.262364264467491,WRIGHT              
MO,6,1,1,1, 58, 4,-0.356674943938732,WRIGHT              
MO,6,1,0,2, 88, 2,-0.223143551314210,WRIGHT              
MO,6,1,1,1, 24, 1,-1.20397280432594,WRIGHT              
MO,6,1,0,4, 25, 4,0.993251773010283,WRIGHT              
MO,6,1,1,3, 77, 5,-0.693147180559945,WRIGHT              
ND,1,1,1,3, 63, 4,1.84054963339749,ADAMS               
ND,1,1,0,4, 50, 2,1.19392246847243,ADAMS               
ND,1,1,0,4, 28, 5,2.06686275947298,ADAMS               
ND,1,1,0,2, 25, 5,2.42480272571829,ADAMS               
ND,1,1,1,1, 33, 5,2.20827441352280,ADAMS               
ND,1,1,0,2, 52, 4,2.61006979274201,ADAMS               
ND,1,1,1,3, 49, 2,1.02961941718116,ADAMS               
ND,1,1,0,1, 78, 4,1.62924053973028,ADAMS               
ND,1,1,0,4, 72, 4,1.62924053973028,ADAMS               
ND,1,1,0,4, 52, 5,3.32503602069659,ADAMS               
ND,1,1,0,4, 68, 5,2.19722457733622,ADAMS               
ND,1,1,1,5, 67, 1,1.16315080980568,ADAMS               
ND,1,1,0,2, 66, 2,1.98787434815435,ADAMS               
ND,1,1,0,4, 69, 3,3.18221184049661,ADAMS               
ND,1,1,0,2, 43, 4,1.85629799036563,ADAMS               
ND,1,0,0,0, 89, 1,1.72276659774110,ADAMS               
ND,1,1,0,2, 90, 4,0.8754687373539,ADAMS               
ND,1,1,0,3, 85, 1,1.88706964903238,ADAMS               
ND,1,1,0,4, 85, 5,0.993251773010283,ADAMS               
ND,1,1,0,4,  3, 1,2.61739583283408,ADAMS               
ND,1,1,0,2,  8, 4,2.07944154167984,ADAMS               
ND,1,1,0,1, 32, 1,2.18605127673809,ADAMS               
ND,1,1,0,4, 87, 3,3.17805383034795,ADAMS               
ND,4,1,1,0, 75, 3,1.45861502269952,BARNES              
ND,4,1,0,2, 21, 3,0.53062825106217,BARNES              
ND,4,1,1,3, 29, 1,1.38629436111989,BARNES              
ND,4,1,0,5, 56, 3,2.34180580614733,BARNES              
ND,4,1,0,4, 30, 1,1.87180217690159,BARNES              
ND,4,1,0,4, 35, 4,-0.105360515657826,BARNES              
ND,4,1,0,4, 39, 5,1.75785791755237,BARNES              
ND,4,1,0,1, 37, 4,1.72276659774110,BARNES              
ND,4,1,0,1, 31, 5,1.93152141160321,BARNES              
ND,4,1,0,2, 36, 3,2.05412373369555,BARNES              
ND,4,1,0,2, 38, 4,0.78845736036427,BARNES              
ND,4,1,0,2, 37, 3,1.64865862558738,BARNES              
ND,4,1,0,3, 52, 4,1.43508452528932,BARNES              
ND,4,1,0,4, 51, 1,2.7408400239252,BARNES              
ND,4,1,1,3, 45, 2,1.91692261218206,BARNES              
ND,4,1,1,1, 41, 2,1.68639895357023,BARNES              
ND,4,1,0,2, 74, 3,1.87180217690159,BARNES              
ND,4,1,0,2, 56, 2,1.66770682055808,BARNES              
ND,4,1,0,2, 70, 5,1.79175946922805,BARNES              
ND,4,1,0,7, 64, 4,3.10458667846607,BARNES              
ND,4,1,0,7, 68, 1,3.14845336057165,BARNES              
ND,4,1,0,2, 64, 2,1.87180217690159,BARNES              
ND,4,1,0,2, 41, 3,0.641853886172395,BARNES              
ND,4,1,0,4, 85, 4,2.45958884180371,BARNES              
ND,4,2,1,1, 79, 3,0.587786664902119,BARNES              
ND,4,1,0,4, 78, 1,1.38629436111989,BARNES              
ND,4,1,0,4,  2, 1,1.75785791755237,BARNES              
ND,4,1,0,7,  4, 2,3.7864597824528,BARNES              
ND,4,2,1,3,  6, 5,1.90210752639692,BARNES              
ND,4,1,1,3,  8, 4,-0.105360515657826,BARNES              
ND,4,1,0,4, 59, 4,1.72276659774110,BARNES              
ND,4,1,0,4, 61, 5,1.96009478404727,BARNES              
ND,4,1,0,2, 45, 2,2.484906649788,BARNES              
ND,4,1,0,4, 59, 1,1.06471073699243,BARNES              
ND,4,1,0,4, 77, 3,0.916290731874155,BARNES              
ND,4,1,0,2, 52, 1,2.94968833505258,BARNES              
ND,4,1,0,4, 62, 3,2.16332302566054,BARNES              
ND,4,1,0,1, 71, 2,1.48160454092422,BARNES              
ND,6,1,0,3, 36, 2,3.48737507790321,BENSON              
ND,6,1,0,2, 68, 4,2.05412373369555,BENSON              
ND,6,2,0,0, 45, 1,0.336472236621213,BENSON              
ND,6,1,0,4, 34, 1,0.405465108108164,BENSON              
ND,6,1,0,4, 48, 2,1.48160454092422,BENSON              
ND,6,1,0,4,  1, 1,0.470003629245736,BENSON              
ND,6,1,0,4, 43, 4,1.3609765531356,BENSON              
ND,6,1,0,4, 88, 3,1.52605630349505,BENSON              
ND,1,1,0,4, 21, 2,2.21920348405499,BILLINGS            
ND,1,1,0,4, 35, 3,1.45861502269952,BILLINGS            
ND,1,1,1,3, 10, 5,2.33214389523559,BILLINGS            
ND,1,1,0,2,  6, 5,2.37954613413017,BILLINGS            
ND,1,2,0,1, 21, 4,3.02529107579554,BILLINGS            
ND,1,1,0,4, 44, 5,2.58021682959233,BILLINGS            
ND,1,1,1,3, 55, 1,-0.223143551314210,BILLINGS            
ND,1,1,0,4, 79, 5,1.98787434815435,BILLINGS            
ND,1,1,1,2, 84, 5,0.78845736036427,BILLINGS            
ND,3,1,0,4, 26, 5,0.832909122935104,BOTTINEAU           
ND,3,2,0,4, 21, 5,1.66770682055808,BOTTINEAU           
ND,3,1,0,4, 33, 4,2.41591377830105,BOTTINEAU           
ND,3,1,0,4, 36, 5,1.38629436111989,BOTTINEAU           
ND,3,1,0,1, 39, 4,2.06686275947298,BOTTINEAU           
ND,3,1,0,1, 31, 5,1.70474809223843,BOTTINEAU           
ND,3,1,0,4, 51, 3,1.38629436111989,BOTTINEAU           
ND,3,1,0,1, 43, 2,1.52605630349505,BOTTINEAU           
ND,3,1,1,3, 73, 3,0.53062825106217,BOTTINEAU           
ND,3,1,0,4, 62, 3,1.58923520511658,BOTTINEAU           
ND,3,1,1,2, 86, 1,1.43508452528932,BOTTINEAU           
ND,3,1,1,1, 76, 3,1.3609765531356,BOTTINEAU           
ND,3,1,0,2,  9, 2,1.33500106673234,BOTTINEAU           
ND,3,1,0,1,  5, 2,2.16332302566054,BOTTINEAU           
ND,3,1,0,4,  2, 5,0.262364264467491,BOTTINEAU           
ND,3,1,0,7, 57, 1,1.38629436111989,BOTTINEAU           
ND,3,1,1,7, 71, 3,0.78845736036427,BOTTINEAU           
ND,3,1,0,4, 78, 4,1.52605630349505,BOTTINEAU           
ND,3,1,0,4, 45, 1,3.96271611974366,BOTTINEAU           
ND,3,1,0,4, 68, 4,2.27212588550934,BOTTINEAU           
ND,3,1,0,4, 74, 3,1.72276659774110,BOTTINEAU           
ND,3,1,1,3, 89, 4,1.25276296849537,BOTTINEAU           
ND,3,1,1,3, 44, 4,-1.20397280432594,BOTTINEAU           
ND,3,1,1,3, 72, 2,2.01490302054226,BOTTINEAU           
ND,3,1,0,4, 30, 1,1.84054963339749,BOTTINEAU           
ND,3,1,0,4, 84, 3,0.916290731874155,BOTTINEAU           
ND,3,1,0,4, 78, 1,1.02961941718116,BOTTINEAU           
ND,3,1,0,4, 31, 2,1.72276659774110,BOTTINEAU           
ND,3,1,0,2, 32, 1,1.52605630349505,BOTTINEAU           
ND,3,5,1,3, 76, 2,0.262364264467491,BOTTINEAU           
ND,3,1,0,4, 31, 1,1.91692261218206,BOTTINEAU           
ND,3,1,0,4, 59, 4,0.587786664902119,BOTTINEAU           
ND,3,2,0,4, 86, 2,0.336472236621213,BOTTINEAU           
ND,1,1,0,2, 30, 3,1.48160454092422,BOWMAN              
ND,1,1,0,2, 29, 2,0.587786664902119,BOWMAN              
ND,1,1,0,7, 21, 1,1.93152141160321,BOWMAN              
ND,1,1,0,4, 25, 1,1.48160454092422,BOWMAN              
ND,1,1,1,3, 31, 4,-0.223143551314210,BOWMAN              
ND,1,1,0,4, 41, 4,2.31253542384721,BOWMAN              
ND,1,1,0,4, 49, 4,4.84103250971008,BOWMAN              
ND,1,1,0,4, 48, 4,1.52605630349505,BOWMAN              
ND,1,1,0,5, 46, 1,0.78845736036427,BOWMAN              
ND,1,1,0,4, 76, 4,2.02814824729229,BOWMAN              
ND,1,1,0,7, 75, 4,1.96009478404727,BOWMAN              
ND,1,1,0,4, 72, 5,2.16332302566054,BOWMAN              
ND,1,1,0,2, 71, 4,0.336472236621213,BOWMAN              
ND,1,1,0,4, 55, 4,1.62924053973028,BOWMAN              
ND,1,1,0,7, 51, 5,1.48160454092422,BOWMAN              
ND,1,1,0,2, 61, 2,2.41591377830105,BOWMAN              
ND,1,1,0,4, 66, 3,0.8754687373539,BOWMAN              
ND,1,1,1,3, 84, 1,-1.20397280432594,BOWMAN              
ND,1,1,0,2, 82, 5,1.97408102602201,BOWMAN              
ND,1,1,0,4, 77, 3,2.28238238567653,BOWMAN              
ND,1,1,0,4,  4, 1,2.76000994003292,BOWMAN              
ND,1,1,0,1, 60, 3,2.19722457733622,BOWMAN              
ND,1,1,1,0, 25, 4,2.42480272571829,BOWMAN              
ND,1,1,0,7, 54, 3,1.33500106673234,BOWMAN              
ND,1,1,0,4, 84, 3,1.06471073699243,BOWMAN              
ND,1,1,1,3, 38, 2,0.693147180559945,BOWMAN              
ND,1,1,0,2, 52, 2,3.37416870927424,BOWMAN              
ND,1,1,0,1, 49, 1,2.26176309847379,BOWMAN              
ND,1,1,1,3, 53, 3,1.80828877117927,BOWMAN              
ND,1,1,0,2, 88, 5,1.88706964903238,BOWMAN              
ND,1,1,0,4, 74, 3,2.15176220325946,BOWMAN              
ND,5,1,0,4, 28, 5,1.25276296849537,BURKE               
ND,5,1,0,4, 38, 3,0.993251773010283,BURKE               
ND,5,1,0,4, 64, 4,0.955511445027436,BURKE               
ND,5,1,0,4, 34, 1,0.336472236621213,BURKE               
ND,5,1,0,2, 61, 5,1.79175946922805,BURLEIGH            
ND,5,1,0,4, 76, 1,2.39789527279837,BURLEIGH            
ND,5,1,0,2, 28, 3,1.28093384546206,BURLEIGH            
ND,5,1,0,1, 22, 2,2.23001440015921,BURLEIGH            
ND,5,1,0,2, 26, 1,1.28093384546206,BURLEIGH            
ND,5,1,0,4, 30, 3,1.06471073699243,BURLEIGH            
ND,5,1,0,2, 30, 1,2.33214389523559,BURLEIGH            
ND,5,0,0,0, 27, 1,2.18605127673809,BURLEIGH            
ND,5,1,0,2, 28, 2,1.87180217690159,BURLEIGH            
ND,5,1,0,2, 35, 4,1.30833281965018,BURLEIGH            
ND,5,1,0,2, 40, 5,1.41098697371026,BURLEIGH            
ND,5,1,0,4, 37, 2,0.916290731874155,BURLEIGH            
ND,5,1,0,4, 32, 5,2.04122032885964,BURLEIGH            
ND,5,1,0,7, 39, 1,1.09861228866811,BURLEIGH            
ND,5,1,0,4, 39, 3,1.68639895357023,BURLEIGH            
ND,5,1,0,2, 31, 3,1.02961941718116,BURLEIGH            
ND,5,1,0,4, 53, 5,1.06471073699243,BURLEIGH            
ND,5,1,1,2, 48, 2,0.470003629245736,BURLEIGH            
ND,5,1,0,7, 49, 5,2.11625551480255,BURLEIGH            
ND,5,1,0,2, 42, 1,1.30833281965018,BURLEIGH            
ND,5,1,1,3, 41, 2,1.38629436111989,BURLEIGH            
ND,5,1,0,4, 50, 3,1.50407739677627,BURLEIGH            
ND,5,1,0,4, 48, 4,1.58923520511658,BURLEIGH            
ND,5,1,0,2, 46, 5,0.095310179804325,BURLEIGH            
ND,5,1,0,1, 49, 1,1.19392246847243,BURLEIGH            
ND,5,1,0,4, 45, 3,3.46885603013597,BURLEIGH            
ND,5,5,0,7, 75, 5,1.28093384546206,BURLEIGH            
ND,5,1,0,2, 75, 3,0.262364264467491,BURLEIGH            
ND,5,1,0,4, 80, 2,2.02814824729229,BURLEIGH            
ND,5,1,0,2, 78, 5,1.09861228866811,BURLEIGH            
ND,5,1,0,2, 77, 4,0.587786664902119,BURLEIGH            
ND,5,1,0,2, 74, 1,1.30833281965018,BURLEIGH            
ND,5,1,0,1, 78, 4,1.28093384546206,BURLEIGH            
ND,5,1,0,3, 77, 3,1.38629436111989,BURLEIGH            
ND,5,1,0,1, 78, 3,0.993251773010283,BURLEIGH            
ND,5,1,0,2, 51, 2,1.43508452528932,BURLEIGH            
ND,5,1,1,2, 52, 4,1.09861228866811,BURLEIGH            
ND,5,1,0,4, 54, 3,1.02961941718116,BURLEIGH            
ND,5,1,1,3, 57, 3,-0.223143551314210,BURLEIGH            
ND,5,1,0,4, 60, 5,1.30833281965018,BURLEIGH            
ND,5,1,0,4, 55, 1,2.28238238567653,BURLEIGH            
ND,5,1,0,2, 69, 5,0.587786664902119,BURLEIGH            
ND,5,1,0,4, 69, 3,1.62924053973028,BURLEIGH            
ND,5,1,0,7, 61, 1,2.05412373369555,BURLEIGH            
ND,5,1,0,2, 67, 3,1.41098697371026,BURLEIGH            
ND,5,1,0,1, 64, 5,1.54756250871601,BURLEIGH            
ND,5,1,0,2, 63, 4,2.07944154167984,BURLEIGH            
ND,5,1,0,4, 62, 4,1.3609765531356,BURLEIGH            
ND,5,1,0,1, 66, 4,1.68639895357023,BURLEIGH            
ND,5,1,0,7, 66, 2,1.02961941718116,BURLEIGH            
ND,5,1,0,5, 69, 2,1.25276296849537,BURLEIGH            
ND,5,1,0,1, 64, 2,1.16315080980568,BURLEIGH            
ND,5,1,0,7, 67, 1,1.50407739677627,BURLEIGH            
ND,5,1,0,7, 47, 3,1.90210752639692,BURLEIGH            
ND,5,1,0,4, 87, 4,1.41098697371026,BURLEIGH            
ND,5,0,0,0, 87, 3,2.87356463957978,BURLEIGH            
ND,5,1,0,4, 82, 3,1.82454929205105,BURLEIGH            
ND,5,0,0,0, 85, 1,0.262364264467491,BURLEIGH            
ND,5,1,0,1, 76, 5,1.90210752639692,BURLEIGH            
ND,5,1,0,7, 75, 2,1.28093384546206,BURLEIGH            
ND,5,1,0,7, 71, 1,2.11625551480255,BURLEIGH            
ND,5,2,1,3,  2, 2,1.43508452528932,BURLEIGH            
ND,5,1,0,2,  6, 1,1.30833281965018,BURLEIGH            
ND,5,1,0,7,  5, 4,1.30833281965018,BURLEIGH            
ND,5,1,0,2,  4, 1,1.09861228866811,BURLEIGH            
ND,5,1,0,2,  5, 2,1.54756250871601,BURLEIGH            
ND,5,1,0,4, 72, 2,0.095310179804325,BURLEIGH            
ND,5,1,0,2, 90, 5,1.48160454092422,BURLEIGH            
ND,5,1,0,4, 30, 4,1.74046617484050,BURLEIGH            
ND,5,1,0,4, 30, 5,1.58923520511658,BURLEIGH            
ND,5,1,0,2, 38, 1,1.48160454092422,BURLEIGH            
ND,5,1,0,2, 33, 4,1.50407739677627,BURLEIGH            
ND,5,1,0,4, 36, 2,2.85647020622048,BURLEIGH            
ND,5,1,0,2, 31, 1,1.19392246847243,BURLEIGH            
ND,5,1,0,2, 48, 5,0.641853886172395,BURLEIGH            
ND,5,0,0,0, 46, 3,1.06471073699243,BURLEIGH            
ND,5,1,0,1, 79, 3,1.06471073699243,BURLEIGH            
ND,5,1,0,0, 78, 1,1.1314021114911,BURLEIGH            
ND,5,1,0,2, 78, 3,1.25276296849537,BURLEIGH            
ND,5,1,0,2, 73, 3,1.58923520511658,BURLEIGH            
ND,5,1,0,2, 59, 4,1.91692261218206,BURLEIGH            
ND,5,1,0,4, 65, 5,1.33500106673234,BURLEIGH            
ND,5,1,0,4, 61, 2,1.41098697371026,BURLEIGH            
ND,5,1,0,1, 62, 3,2.45100509811232,BURLEIGH            
ND,5,1,0,2, 64, 4,1.33500106673234,BURLEIGH            
ND,5,1,1,2, 68, 5,0.336472236621213,BURLEIGH            
ND,5,1,0,2, 65, 2,-0.223143551314210,BURLEIGH            
ND,5,1,0,4, 43, 5,1.02961941718116,BURLEIGH            
ND,5,1,0,1, 88, 2,1.28093384546206,BURLEIGH            
ND,5,1,0,1, 83, 3,1.19392246847243,BURLEIGH            
ND,5,1,0,4, 80, 3,0.336472236621213,BURLEIGH            
ND,5,1,0,4, 55, 3,1.94591014905531,BURLEIGH            
ND,5,2,0,3, 75, 3,1.90210752639692,BURLEIGH            
ND,5,1,0,2, 49, 4,2.09186406167839,BURLEIGH            
ND,5,1,0,4, 69, 1,1.62924053973028,BURLEIGH            
ND,5,1,1,1, 10, 5,0.336472236621213,BURLEIGH            
ND,5,1,0,7, 32, 4,1.41098697371026,BURLEIGH            
ND,5,1,0,4, 57, 2,-0.223143551314210,BURLEIGH            
ND,5,1,0,4, 25, 1,1.16315080980568,BURLEIGH            
ND,5,1,0,4, 25, 4,1.25276296849537,BURLEIGH            
ND,5,1,0,2, 70, 4,1.68639895357023,BURLEIGH            
ND,4,1,0,2, 50, 1,0.832909122935104,CASS                
ND,4,1,0,2, 77, 5,0.916290731874155,CASS                
ND,4,1,0,4, 66, 5,1.33500106673234,CASS                
ND,4,1,0,4, 79, 4,1.45861502269952,CASS                
ND,4,1,0,2, 27, 1,4.22829253473184,CASS                
ND,4,1,0,2, 35, 2,1.75785791755237,CASS                
ND,4,2,0,2, 76, 2,3.29212628660779,CASS                
ND,4,1,0,4, 75, 1,2.10413415427021,CASS                
ND,4,1,1,7, 52, 4,1.41098697371026,CASS                
ND,4,1,0,4, 74, 3,1.52605630349505,CASS                
ND,4,1,0,2, 36, 3,1.45861502269952,CASS                
ND,4,1,0,2, 45, 1,1.90210752639692,CASS                
ND,4,1,0,2, 30, 4,2.14006616349627,CASS                
ND,4,1,0,4, 36, 1,2.76631910922619,CASS                
ND,4,1,0,4, 36, 4,2.67414864942653,CASS                
ND,4,0,0,0, 35, 3,1.56861591791385,CASS                
ND,4,0,0,0,  9, 5,0.832909122935104,CASS                
ND,4,1,0,4,  3, 1,3.22286784613774,CASS                
ND,4,1,0,2, 68, 5,1.33500106673234,CASS                
ND,4,2,1,2, 78, 3,0.741937344729377,CASS                
ND,4,1,0,4, 44, 3,1.50407739677627,CASS                
ND,4,0,0,0, 37, 5,1.96009478404727,CASS                
ND,4,1,0,4,  2, 1,3.11351530921037,CASS                
ND,4,5,0,1, 30, 1,2.04122032885964,CASS                
ND,4,0,0,0, 26, 4,1.75785791755237,CASS                
ND,4,1,0,7, 25, 5,1.06471073699243,CASS                
ND,4,1,0,2, 24, 4,0.8754687373539,CASS                
ND,4,1,0,2, 38, 3,2.15176220325946,CASS                
ND,4,1,0,2, 37, 1,1.87180217690159,CASS                
ND,4,1,0,2, 40, 1,3.15700042115011,CASS                
ND,4,1,0,4, 47, 5,2.90690105984738,CASS                
ND,4,1,0,2, 49, 4,2.18605127673809,CASS                
ND,4,1,0,4, 79, 1,1.82454929205105,CASS                
ND,4,1,0,2, 78, 4,2.29253475714054,CASS                
ND,4,1,0,2, 73, 5,1.25276296849537,CASS                
ND,4,1,0,1, 67, 3,0.741937344729377,CASS                
ND,4,1,0,0, 63, 3,1.3609765531356,CASS                
ND,4,1,0,7, 46, 3,0.182321556793955,CASS                
ND,4,1,0,4, 86, 1,1.94591014905531,CASS                
ND,4,1,1,3, 90, 3,0.262364264467491,CASS                
ND,4,1,0,4, 84, 2,1.70474809223843,CASS                
ND,4,1,1,3, 76, 1,1.45861502269952,CASS                
ND,4,1,0,4,  6, 2,1.19392246847243,CASS                
ND,4,0,0,0,  2, 5,1.22377543162212,CASS                
ND,4,1,0,2, 10, 5,0.955511445027436,CASS                
ND,4,1,1,3, 80, 2,1.19392246847243,CASS                
ND,4,1,0,2, 77, 1,1.1314021114911,CASS                
ND,4,1,0,2, 25, 4,1.02961941718116,CASS                
ND,4,1,0,2, 23, 5,1.85629799036563,CASS                
ND,4,1,0,3, 28, 1,2.55722731136763,CASS                
ND,4,1,0,2, 21, 3,2.00148000021012,CASS                
ND,4,1,0,2, 23, 3,2.89591193827178,CASS                
ND,4,1,0,4, 27, 1,2.36085400111802,CASS                
ND,4,1,0,1, 22, 1,2.94443897916644,CASS                
ND,4,1,0,2, 29, 3,2.47653840011748,CASS                
ND,4,1,0,0, 22, 1,0.916290731874155,CASS                
ND,4,1,0,1, 22, 4,1.68639895357023,CASS                
ND,4,1,0,4, 40, 4,1.79175946922805,CASS                
ND,4,0,0,0, 33, 1,2.52572864430826,CASS                
ND,4,1,0,4, 36, 5,2.11625551480255,CASS                
ND,4,1,0,2, 31, 3,1.38629436111989,CASS                
ND,4,1,0,2, 33, 5,2.24070968927596,CASS                
ND,4,1,0,4, 44, 1,2.3887627892351,CASS                
ND,4,1,0,4, 46, 5,1.30833281965018,CASS                
ND,4,1,0,2, 43, 4,2.39789527279837,CASS                
ND,4,1,1,7, 44, 4,0.78845736036427,CASS                
ND,4,1,0,2, 41, 2,1.94591014905531,CASS                
ND,4,1,0,2, 41, 3,1.62924053973028,CASS                
ND,4,1,0,2, 80, 5,1.09861228866811,CASS                
ND,4,1,0,4, 77, 5,2.58776403522771,CASS                
