"switch","arsenic","unsafe","distance","x","y","community","education"
FALSE,5,FALSE,1262.19997406006,256088.265625,2634178.5,1,3
FALSE,5,FALSE,176.199996471405,256066.671875,2634178.25,1,3
FALSE,5,FALSE,1124.49998855591,256045.78125,2634148.25,0,0
FALSE,5,FALSE,245.900011062622,256033.90625,2634190,1,6
FALSE,5,FALSE,1029.19998168945,256040.671875,2634218.5,0,10
FALSE,9,FALSE,3033.30001831055,256145.984375,2634135.25,0,0
FALSE,5,FALSE,767.29998588562,256173.59375,2634149.75,0,9
FALSE,5,FALSE,941.499996185303,256177.171875,2634099.75,1,10
TRUE,83,TRUE,2932.90004730225,256206.0625,2634150.25,1,5
FALSE,5,FALSE,188.399994373322,256216.109375,2634111.25,0,7
TRUE,108,TRUE,2061.10000610352,256245.546875,2634083.75,1,10
FALSE,5,FALSE,2820.70007324219,256267.03125,2634048,0,10
TRUE,5,FALSE,560.799980163574,256264.40625,2634023,1,0
FALSE,5,FALSE,702.299976348877,256264.46875,2633976,0,10
FALSE,5,FALSE,2544.79999542236,256240.828125,2633974.75,3,5
TRUE,128,TRUE,1988.50002288818,256211.625,2633996.75,1,2
FALSE,5,FALSE,1896.89998626709,256188.9375,2634123,0,5
FALSE,5,FALSE,2491.20006561279,256212.1875,2634140.75,0,8
TRUE,35,FALSE,150.600004196167,256232.203125,2634128.5,0,8
TRUE,90,TRUE,411.899995803833,256233.65625,2634104,1,11
FALSE,5,FALSE,1828.80001068115,256226.328125,2634082.75,0,9
FALSE,48,FALSE,788.399982452393,256239.8125,2634096,0,9
FALSE,5,FALSE,867.899990081787,256205.125,2634064.75,0,0
FALSE,7,FALSE,574.399995803833,256232.703125,2634017.25,0,0
FALSE,5,FALSE,180.700004100800,256235.046875,2634025,0,0
FALSE,10,FALSE,1667.30003356934,256205.359375,2633978,0,10
TRUE,123,TRUE,1271.30002975464,256223.9375,2634011.5,1,0
FALSE,5,FALSE,522.800016403198,256212.6875,2633968.75,0,10
FALSE,5,FALSE,733.900022506714,256219.84375,2633959.75,0,10
FALSE,5,FALSE,222.000002861023,256303.921875,2633968,1,10
TRUE,23,FALSE,375.300002098083,256307.234375,2633943,0,5
TRUE,52,TRUE,1359.30004119873,256314.203125,2633922.5,0,12
TRUE,96,TRUE,1954.29992675781,256306.75,2633903.5,1,5
TRUE,126,TRUE,1685.00003814697,256306.625,2633866.25,1,0
FALSE,119,TRUE,2038.89999389648,256215.25,2633899.5,1,7
TRUE,7,FALSE,949.89995956421,256213.03125,2633878.75,0,0
TRUE,55,TRUE,1693.60008239746,256228.109375,2633896.25,1,10
TRUE,63,TRUE,719.199991226196,256227.25,2633875,1,6
TRUE,97,TRUE,806.00004196167,256221.078125,2633872.5,0,10
FALSE,139,TRUE,1724.6000289917,256224.84375,2633863.25,0,12
FALSE,5,FALSE,915.40002822876,256145.046875,2634049.5,0,5
FALSE,5,FALSE,901.900005340576,256186.1875,2634221.75,0,9
FALSE,5,FALSE,888.000011444092,256191.90625,2634278.75,1,0
FALSE,5,FALSE,532.499980926514,256198.75,2634291,1,5
FALSE,5,FALSE,834.899997711182,256203.296875,2634289.25,1,0
FALSE,125,TRUE,701.200008392334,256204.453125,2634347.25,1,0
FALSE,5,FALSE,180.599999427795,256223.03125,2634210,0,6
FALSE,5,FALSE,1862.80002593994,256248.34375,2634350.5,0,8
FALSE,5,FALSE,1569.99998092651,256267.75,2634322.5,1,5
FALSE,5,FALSE,520.300006866455,256280.921875,2634307.25,1,0
FALSE,5,FALSE,624.300003051758,256283.515625,2634340,0,4
FALSE,5,FALSE,1147.50003814697,256312.796875,2634252.25,0,0
FALSE,5,FALSE,241.899991035461,256296.8125,2634252,0,0
FALSE,5,FALSE,673.799991607666,256290.75,2634224.5,0,0
FALSE,5,FALSE,424.900007247925,256393.078125,2634307.5,1,0
FALSE,5,FALSE,346.399998664856,256393,2634333,1,3
FALSE,5,FALSE,530.600023269653,256377.125,2634338.5,1,0
TRUE,5,FALSE,404.60000038147,256425.640625,2634303.75,1,4
FALSE,5,FALSE,186.099994182587,256416.109375,2634273,1,0
FALSE,5,FALSE,1451.59997940063,256127.421875,2634334,1,9
FALSE,5,FALSE,456.699991226196,256132.609375,2634269,1,0
TRUE,5,FALSE,311.199998855591,256279.5,2634303.75,1,3
FALSE,5,FALSE,2856.20002746582,256138.328125,2634235.5,1,0
FALSE,5,FALSE,1244.69995498657,256077.5,2634265.75,0,3
FALSE,5,FALSE,375.300002098083,256093.953125,2634284.25,1,0
FALSE,26,FALSE,322.000002861023,256098.46875,2634300.25,0,7
FALSE,5,FALSE,454.79998588562,256084.421875,2634303,0,0
TRUE,5,FALSE,924.100017547607,256040.578125,2634323.75,0,0
FALSE,5,FALSE,394.000005722046,256036.0625,2634317.75,0,0
FALSE,5,FALSE,459.000015258789,256117.21875,2634313.25,1,5
FALSE,5,FALSE,2300.90007781982,256169.828125,2634339.75,0,12
FALSE,5,FALSE,1007.19995498657,256109.296875,2634397.75,0,0
FALSE,5,FALSE,755.299997329712,256114.875,2634416.5,0,0
FALSE,5,FALSE,316.400003433228,256118.015625,2634410.75,1,0
FALSE,5,FALSE,632.600021362305,256103.046875,2634430,0,0
FALSE,5,FALSE,397.699999809265,256198.734375,2634421,0,0
TRUE,5,FALSE,1437.8999710083,256157.546875,2634438,0,5
FALSE,5,FALSE,577.099990844727,256110.8125,2634488.25,0,0
FALSE,5,FALSE,1345.60003280640,256064,2634502.5,0,0
FALSE,5,FALSE,117.299997806549,256041.515625,2634499.75,1,5
FALSE,5,FALSE,1439.00003433228,256043.15625,2634485.75,1,8
FALSE,5,FALSE,637.900018692017,256023.96875,2634467.25,0,0
FALSE,5,FALSE,666.90001487732,255993.078125,2634469.25,1,0
FALSE,5,FALSE,1313.59996795654,256009.03125,2634478.25,1,0
FALSE,5,FALSE,326.200008392334,256014.671875,2634550.5,1,10
FALSE,5,FALSE,230.900001525879,256047.484375,2634601.5,1,3
FALSE,5,FALSE,841.699981689453,255979.625,2634608.25,0,0
FALSE,5,FALSE,898.400020599365,255986.796875,2634590.25,1,0
FALSE,5,FALSE,318.600010871887,256050.859375,2634559.75,0,9
FALSE,5,FALSE,1516.60003662109,256155.984375,2634516.5,1,5
FALSE,16,FALSE,532.499980926514,256150.734375,2634527,1,0
TRUE,97,TRUE,6315.00015258789,256559.890625,2633143.75,0,5
TRUE,146,TRUE,5736.10000610352,256522.828125,2633092,0,0
TRUE,72,TRUE,3443.89991760254,256476.171875,2633106.5,0,10
TRUE,25,FALSE,1455.79996109009,256620.734375,2633002,0,6
FALSE,5,FALSE,1224.10001754761,256642.21875,2632966,0,0
TRUE,5,FALSE,1597.00002670288,256641.625,2632971,0,0
FALSE,5,FALSE,336.800003051758,256625.984375,2632920.75,1,0
TRUE,5,FALSE,1280.90000152588,256608.421875,2632937,1,5
FALSE,5,FALSE,1127.09999084473,256598.71875,2632946.75,0,0
FALSE,5,FALSE,2796.59996032715,256590.46875,2632900.5,1,12
FALSE,5,FALSE,2957.29999542236,256602.71875,2632891,0,12
FALSE,5,FALSE,892.000007629395,256580.625,2632941.25,0,0
FALSE,5,FALSE,407.200002670288,256560.4375,2632934,1,6
FALSE,5,FALSE,903.10001373291,256556.390625,2632894.75,1,0
FALSE,5,FALSE,2498.50006103516,256586.21875,2632880.5,0,10
FALSE,5,FALSE,733.500003814697,256572.4375,2632868.75,1,9
FALSE,5,FALSE,630.100011825562,256539.265625,2632867.5,1,0
TRUE,5,FALSE,319.49999332428,256589.703125,2632825,1,0
FALSE,5,FALSE,945.300006866455,256576.859375,2632818.75,1,5
TRUE,5,FALSE,2367.30003356934,256570.453125,2632832,1,5
FALSE,5,FALSE,1366.10002517700,256561.34375,2632825.75,1,6
FALSE,5,FALSE,1075.89998245239,256623.0625,2632807.5,0,0
FALSE,5,FALSE,1383.39996337891,256566.3125,2632848.75,0,0
FALSE,5,FALSE,541.300010681152,256547.25,2632866.75,1,4
FALSE,5,FALSE,1309.70001220703,256520.765625,2632868.75,0,5
TRUE,5,FALSE,956.40001296997,256522.21875,2632844.25,0,5
FALSE,5,FALSE,605.100011825562,256509.0625,2632849.5,0,5
TRUE,5,FALSE,1044.99998092651,256528.265625,2632839.75,0,5
FALSE,5,FALSE,1850.60005187988,256495.125,2632829.25,1,8
FALSE,5,FALSE,2503.40003967285,256524.140625,2632816.25,1,5
FALSE,5,FALSE,1555.00001907349,256554.0625,2632796.75,0,10
FALSE,5,FALSE,2116.20006561279,256573.34375,2632832.5,0,0
FALSE,5,FALSE,932.600021362305,256537.28125,2632910.5,1,0
TRUE,5,FALSE,912.600040435791,256536.859375,2632906,0,10
FALSE,5,FALSE,2634.19990539551,256502.890625,2632907.25,0,6
FALSE,5,FALSE,2653.70006561279,256478.015625,2632903,0,0
FALSE,5,FALSE,582.299995422363,256457.4375,2632953.25,0,10
FALSE,5,FALSE,240.599989891052,256456.34375,2632949,0,10
FALSE,5,FALSE,944.799995422363,256467.40625,2632949.5,0,5
TRUE,5,FALSE,1303.40003967285,256470.890625,2632944.5,0,12
FALSE,5,FALSE,214.199995994568,256487.78125,2632948.75,0,12
FALSE,5,FALSE,678.499984741211,256484.09375,2632951.75,0,0
FALSE,5,FALSE,1053.60002517700,256499.3125,2632946.5,0,5
FALSE,5,FALSE,1605.29994964600,256507.765625,2632954.5,0,10
TRUE,19,FALSE,561.399984359741,256529.453125,2632950,0,10
FALSE,5,FALSE,1267.00000762939,256540.59375,2632956.5,1,0
FALSE,5,FALSE,890.100002288818,256541.78125,2632815,1,2
FALSE,5,FALSE,1602.59990692139,256566.3125,2632817.75,0,0
FALSE,5,FALSE,864.400005340576,256556.9375,2632806.5,1,0
FALSE,5,FALSE,864.599990844727,256527.328125,2632774,0,0
FALSE,5,FALSE,1298.40002059937,256532.828125,2632777.25,0,2
FALSE,5,FALSE,577.199983596802,256468.0625,2632857,0,10
TRUE,34,FALSE,315.700006484985,256437.03125,2632881,1,4
FALSE,5,FALSE,259.500002861023,256418.765625,2632886.5,1,5
TRUE,5,FALSE,666.400003433228,256416,2632883.5,1,5
FALSE,5,FALSE,600.899982452393,256384.828125,2632869.25,1,4
FALSE,5,FALSE,832.100009918213,256390.796875,2632871.25,1,2
FALSE,38,FALSE,579.79998588562,256377.828125,2632857.5,1,5
FALSE,7,FALSE,1358.30001831055,256368.625,2632865.75,3,5
FALSE,34,FALSE,584.700012207031,256375.109375,2632847.5,1,7
FALSE,5,FALSE,2617.60005950928,256391.171875,2632833,0,5
FALSE,374,TRUE,245.399999618530,256417.078125,2632836.75,1,0
FALSE,5,FALSE,1307.10000991821,256420.90625,2632862.5,1,8
FALSE,524,TRUE,3640.90003967285,256407.3125,2632802.25,0,10
FALSE,5,FALSE,2997.10006713867,256442.15625,2632721.25,0,7
FALSE,5,FALSE,3504.19998168945,256444.5625,2632733.5,0,10
FALSE,5,FALSE,3042.39997863770,256439.046875,2632708.75,0,10
FALSE,5,FALSE,3139.90001678467,256430.75,2632690.25,0,10
TRUE,5,FALSE,1408.89997482300,256407.125,2632669.5,0,0
FALSE,5,FALSE,3337.20016479492,256501.09375,2632810.5,1,0
FALSE,5,FALSE,2099.30000305176,256516.671875,2632807,1,0
FALSE,5,FALSE,1337.19997406006,256506.890625,2632781.5,1,7
FALSE,5,FALSE,2727.00004577637,256491.234375,2632790,0,8
FALSE,5,FALSE,2024.09992218018,256517.171875,2632806.5,0,0
FALSE,5,FALSE,2499.69997406006,256482.484375,2632775,0,10
FALSE,5,FALSE,2148.90003204346,256470.078125,2632764.75,0,10
FALSE,5,FALSE,575.799989700317,256408.03125,2632652.75,0,6
FALSE,5,FALSE,2086.49997711182,256416.078125,2632635.75,0,6
FALSE,5,FALSE,2639.90001678467,256425.890625,2632633.75,0,6
FALSE,5,FALSE,1280.39999008179,256425.296875,2632618.25,0,4
FALSE,5,FALSE,1494.99998092651,256391.515625,2632631,0,8
FALSE,5,FALSE,2983.69998931885,256502.859375,2632753.75,0,7
FALSE,5,FALSE,1649.2000579834,256554.5,2632742,0,0
FALSE,5,FALSE,1917.39997863770,256563.953125,2632759,0,7
FALSE,5,FALSE,2050.3999710083,256571.59375,2632768,1,10
FALSE,5,FALSE,1099.49998855591,256573.515625,2632782,0,0
FALSE,5,FALSE,281.100010871887,256597.15625,2632772.75,0,0
FALSE,5,FALSE,428.399991989136,256598.28125,2632789.25,0,9
FALSE,5,FALSE,1381.09998703003,256616.96875,2632798.75,0,9
FALSE,5,FALSE,1146.59996032715,256633.21875,2632855.75,0,10
FALSE,5,FALSE,1552.60000228882,256618.125,2632846.75,0,0
FALSE,5,FALSE,319.799995422363,256615.5625,2632826,0,8
FALSE,5,FALSE,280.100011825562,256614.96875,2632811.25,0,8
FALSE,5,FALSE,2012.99991607666,256692.953125,2632840.75,0,10
FALSE,5,FALSE,1172.59998321533,256696.1875,2632820.75,0,0
TRUE,5,FALSE,1198.49996566772,256706.640625,2632826,0,12
FALSE,5,FALSE,1094.99998092651,256713.9375,2632865,0,9
TRUE,121,TRUE,921.300029754639,256723.515625,2632869,0,9
FALSE,9,FALSE,1124.89995956421,256712.0625,2632864.75,0,9
FALSE,5,FALSE,1888.59996795654,256737.328125,2632892.5,0,0
FALSE,5,FALSE,1544.90003585815,256723.6875,2632899.75,0,11
FALSE,5,FALSE,593.400001525879,256736.703125,2632905.5,0,6
FALSE,5,FALSE,788.199996948242,256699.5625,2632899.75,0,9
FALSE,5,FALSE,708.900022506714,256682.9375,2632911.75,0,8
FALSE,5,FALSE,1899.09992218018,256660.109375,2632918.25,0,8
FALSE,5,FALSE,1707.90004730225,256667.109375,2632900.25,0,10
FALSE,5,FALSE,653.499984741211,256687.484375,2632899.5,0,6
FALSE,5,FALSE,1173.20003509521,256703.78125,2632888,0,10
FALSE,5,FALSE,866.899967193604,256681.640625,2632864.5,0,10
FALSE,5,FALSE,861.200046539307,256682.46875,2632864,0,10
TRUE,24,FALSE,1560.00003814697,256727.78125,2632829.75,0,12
FALSE,5,FALSE,1265.10000228882,256732.59375,2632923.5,0,8
FALSE,11,FALSE,1676.60007476807,256730.734375,2632935,0,12
TRUE,6,FALSE,1977.00004577637,256737.125,2632940.25,0,4
FALSE,6,FALSE,808.699989318848,256719.84375,2632954,0,5
TRUE,13,FALSE,708.300018310547,256683.3125,2632944.25,1,5
TRUE,5,FALSE,465.299987792969,256685.25,2632948.25,0,10
FALSE,5,FALSE,846.399974822998,256672.8125,2632946.5,0,10
FALSE,5,FALSE,1377.49996185303,256680.84375,2633100,0,10
TRUE,38,FALSE,1547.50003814697,256680.015625,2633101.5,0,10
FALSE,27,FALSE,607.70001411438,256550.984375,2632826,0,0
FALSE,56,TRUE,1437.80002593994,256565.25,2632815.25,0,0
FALSE,16,FALSE,1169.69995498657,256663.375,2633112.25,1,9
TRUE,16,FALSE,1077.09999084473,256681.5625,2633123.25,1,12
FALSE,37,FALSE,1800.7999420166,256640.46875,2633135,0,8
TRUE,58,TRUE,5263.10005187988,256663.859375,2633171.5,0,5
TRUE,17,FALSE,257.100009918213,256753.84375,2632974.5,0,0
FALSE,8,FALSE,1590.79999923706,256740.53125,2632971.75,1,0
FALSE,53,TRUE,1044.90003585815,256759.890625,2633001,1,2
FALSE,36,FALSE,2213.69991302490,256776.265625,2632984.75,1,0
FALSE,18,FALSE,1480.79996109009,256736.921875,2633009.5,0,0
FALSE,21,FALSE,1222.70002365112,256754.25,2633019,0,3
FALSE,164,TRUE,5049.10011291504,256779.71875,2632633.5,0,3
FALSE,20,FALSE,2444.00005340576,256805.921875,2632675.5,1,5
FALSE,15,FALSE,2347.80006408691,256804.578125,2632677,0,10
FALSE,73,TRUE,750.299978256226,256830.96875,2632650,0,0
FALSE,40,FALSE,3381.4998626709,256844.71875,2632698.75,0,0
FALSE,109,TRUE,1566.19997024536,256842.28125,2632725.75,0,0
FALSE,33,FALSE,394.199991226196,256846.09375,2632741,0,8
FALSE,29,FALSE,3076.79996490479,256904.5,2632747.75,0,0
FALSE,5,FALSE,2981.20002746582,256909.765625,2632757,0,0
FALSE,8,FALSE,2112.8999710083,256904.140625,2632786.75,0,0
TRUE,5,FALSE,1724.2000579834,256907.484375,2632793.75,1,5
FALSE,5,FALSE,558.699989318848,256883.625,2632800,1,0
FALSE,5,FALSE,1620.49999237061,256927.578125,2632776,0,0
FALSE,5,FALSE,2742.70000457764,256930.109375,2632765,1,3
TRUE,5,FALSE,1609.60006713867,256930.3125,2632776.75,0,0
FALSE,5,FALSE,580.399990081787,256930.40625,2632792.25,0,0
FALSE,49,FALSE,2213.89999389648,256946.6875,2632790,1,10
FALSE,5,FALSE,425.099992752075,256912.640625,2632806.75,0,0
TRUE,5,FALSE,927.200031280518,256885.40625,2632814.75,1,0
TRUE,144,TRUE,1239.29996490479,256867.0625,2632825.25,1,0
TRUE,108,TRUE,1993.89991760254,256848.875,2632834.75,1,5
TRUE,82,TRUE,1734.49993133545,256843.8125,2632837.25,0,0
FALSE,90,TRUE,1715.90003967285,256848.265625,2632829,0,5
FALSE,50,FALSE,319.099998474121,256831.421875,2632828,0,5
TRUE,5,FALSE,1087.1000289917,256890.90625,2632838.25,0,4
FALSE,5,FALSE,506.899976730347,256908.5,2632843.75,1,5
FALSE,5,FALSE,513.500022888184,256911.921875,2632835,0,5
FALSE,5,FALSE,1435.79998016357,256915.671875,2632825.75,0,5
TRUE,149,TRUE,1251.90000534058,256903.671875,2632859.5,0,8
FALSE,5,FALSE,1279.39996719360,256901.078125,2632847,1,8
TRUE,8,FALSE,870.600032806396,256898.609375,2632872,0,0
FALSE,128,TRUE,92.5999999046326,256906.578125,2632871,1,5
TRUE,52,TRUE,279.099988937378,256909.625,2632870,0,0
TRUE,5,FALSE,1851.30004882812,256932.515625,2632837,0,5
FALSE,5,FALSE,445.699977874756,256928.703125,2632893.25,1,6
TRUE,66,TRUE,1234.09996032715,256966.84375,2632806.5,0,5
FALSE,5,FALSE,1473.09999465942,256951.1875,2632825.5,1,0
FALSE,5,FALSE,1774.2000579834,256932.59375,2632831.5,1,0
FALSE,5,FALSE,2312.00008392334,256942.5625,2632838.5,0,0
FALSE,5,FALSE,2833.49990844727,256949.28125,2632843.75,1,0
FALSE,5,FALSE,2673.8000869751,256958.328125,2632866.5,1,0
FALSE,5,FALSE,2237.5,256968.421875,2632850,1,0
TRUE,5,FALSE,1328.80001068115,256964.53125,2632881.5,1,0
FALSE,5,FALSE,200.500011444092,256932.984375,2632895.25,1,3
TRUE,23,FALSE,989.099979400635,256931.484375,2632917.5,1,0
FALSE,5,FALSE,2449.90005493164,256949.21875,2632920.75,0,0
FALSE,5,FALSE,2395.80001831055,256979.953125,2632929.75,0,8
TRUE,91,TRUE,2219.79999542236,256983,2632928.75,0,8
TRUE,41,FALSE,1720.59993743896,256989.5,2632972,1,5
TRUE,77,TRUE,2468.89991760254,256998.046875,2633004.75,1,9
FALSE,12,FALSE,3548.50006103516,257007.0625,2633016,1,7
FALSE,46,FALSE,2682.90004730225,257052.4375,2633016,1,5
TRUE,82,TRUE,2715.69995880127,257053.40625,2633023,0,10
FALSE,5,FALSE,1674.09992218018,257051.203125,2633033.75,1,14
FALSE,20,FALSE,2133.60004425049,257007.203125,2633044.25,0,8
FALSE,5,FALSE,2062.80002593994,257022.90625,2633048.25,0,14
TRUE,74,TRUE,1201.50003433228,257055.015625,2633038,0,14
FALSE,45,FALSE,1607.60002136230,257015.359375,2633064.25,0,5
TRUE,155,TRUE,3001.70001983643,256982.4375,2633037.25,0,10
TRUE,218,TRUE,1594.09999847412,256982.09375,2633067.25,0,10
TRUE,95,TRUE,2687.19997406006,256966.453125,2633056.75,0,12
TRUE,144,TRUE,2486.49997711182,256964.78125,2633058.5,0,12
TRUE,107,TRUE,2020.29991149902,256981.734375,2633075.75,0,10
FALSE,50,FALSE,619.500017166138,256934.265625,2633102.75,0,5
FALSE,5,FALSE,2460.89992523193,256950.078125,2633113,0,10
FALSE,5,FALSE,3070.70007324219,256940.15625,2633130.25,0,10
FALSE,6,FALSE,2817.70000457764,256928.421875,2633139.75,0,7
FALSE,5,FALSE,1365.20004272461,256912.59375,2633148,0,10
TRUE,33,FALSE,2184.19990539551,256914.078125,2633226.5,1,5
FALSE,6,FALSE,2493.40000152588,256923.171875,2633282.25,1,0
FALSE,5,FALSE,1528.19995880127,256973.015625,2633224.75,0,3
FALSE,13,FALSE,632.000017166138,256973.34375,2633233.75,1,5
FALSE,5,FALSE,2642.79994964600,256954.40625,2633260.25,1,3
FALSE,5,FALSE,2037.8999710083,256968.34375,2633260,0,10
TRUE,14,FALSE,560.300016403198,256986.734375,2633262.5,0,4
FALSE,25,FALSE,537.5,257057.359375,2633045.25,0,8
TRUE,107,TRUE,858.399963378906,257058.078125,2633058,1,0
FALSE,144,TRUE,2653.59992980957,257074.21875,2633068,1,8
TRUE,137,TRUE,4100,257073.84375,2633086.25,1,0
FALSE,5,FALSE,5435.59989929199,257074.96875,2633132.75,0,13
TRUE,98,TRUE,4643.89991760254,257068.25,2633137.5,1,8
TRUE,62,TRUE,303.200006484985,256948.328125,2633191,0,3
TRUE,63,TRUE,3677.29988098145,257052.078125,2633115.75,0,5
TRUE,217,TRUE,4170.99990844727,257096.53125,2633101.75,0,5
TRUE,284,TRUE,5290.20004272461,257116.8125,2633115,0,5
TRUE,90,TRUE,3465.39993286133,257103.125,2633140.25,1,0
TRUE,185,TRUE,4342.59986877441,257105.984375,2633128.25,1,0
FALSE,7,FALSE,2815.90003967285,257086.84375,2633161.75,1,9
FALSE,5,FALSE,1590.29998779297,257123.546875,2633151.5,0,7
TRUE,144,TRUE,2847.69992828369,257120.625,2633139.25,1,10
TRUE,103,TRUE,964.000034332275,257123.65625,2633157.75,0,10
FALSE,5,FALSE,897.29995727539,257105.4375,2633186.5,0,8
TRUE,63,TRUE,1197.39999771118,257104.09375,2633197.5,1,0
FALSE,21,FALSE,2157.29999542236,257081.59375,2633203.5,0,0
FALSE,5,FALSE,1163.70000839233,257091.1875,2633218.5,1,7
TRUE,146,TRUE,727.699995040894,257120.15625,2633212.5,0,10
FALSE,221,TRUE,1932.09991455078,257136.15625,2633245,0,5
FALSE,33,FALSE,1007.40003585815,257113.625,2633259.5,0,5
FALSE,37,FALSE,1051.20000839233,257108.109375,2633254.75,1,0
TRUE,101,TRUE,650.699996948242,257138.828125,2633282.25,0,0
TRUE,77,TRUE,2595.19996643066,257166.34375,2633301.5,0,0
FALSE,39,FALSE,4024.10011291504,257184.328125,2633361.25,0,0
TRUE,64,TRUE,1685.79998016357,257152.0625,2633322,0,9
FALSE,26,FALSE,747.700023651123,257136.15625,2633306,0,7
TRUE,5,FALSE,1357.69996643066,257110.875,2633287.5,1,0
FALSE,14,FALSE,1076.29995346069,257099.5625,2633292.25,1,0
FALSE,27,FALSE,2106.59999847412,257096.703125,2633253,1,8
FALSE,16,FALSE,2068.49994659424,257098.3125,2633257.75,1,0
FALSE,13,FALSE,1975.30002593994,257088.984375,2633309.5,0,8
FALSE,13,FALSE,2031.99996948242,257067.140625,2633334.25,0,5
TRUE,66,TRUE,1926.49993896484,257045.65625,2633289.75,0,7
TRUE,50,FALSE,3423.79989624023,257064.578125,2633313.5,1,5
FALSE,34,FALSE,1373.70004653931,257052.078125,2633287.75,0,7
TRUE,8,FALSE,2559.30004119873,257081.0625,2633262.75,1,3
FALSE,19,FALSE,1668.49994659424,257082.75,2633241.75,1,6
TRUE,73,TRUE,3959.99984741211,256915.109375,2633338,0,5
FALSE,9,FALSE,1870.29991149902,256878.296875,2633302,0,12
FALSE,60,TRUE,7283.30001831055,256643.171875,2633235,0,0
FALSE,45,FALSE,5768.5001373291,256627.6875,2633234.25,0,0
TRUE,86,TRUE,6332.50007629395,256863.796875,2632408.25,0,9
TRUE,151,TRUE,3722.20001220703,256847.8125,2632377.5,0,0
TRUE,15,FALSE,587.799978256226,256827.96875,2632339.75,1,8
FALSE,100,TRUE,2218.19992065430,256837.71875,2632313.5,1,5
TRUE,175,TRUE,2418.30005645752,256822.390625,2632321.5,1,10
TRUE,5,FALSE,1878.80001068115,256820.140625,2632329.25,1,10
FALSE,176,TRUE,2469.09999847412,256789.4375,2632312.5,1,2
FALSE,102,TRUE,2679.50000762939,256782.015625,2632325.75,0,5
FALSE,5,FALSE,2659.30004119873,256771.0625,2632310.5,0,10
FALSE,5,FALSE,2266.79992675781,256782.109375,2632310.5,0,10
TRUE,180,TRUE,528.499984741211,256790.421875,2632289.5,0,10
FALSE,50,FALSE,461.100006103516,256761.78125,2632274.75,0,10
TRUE,5,FALSE,7503.39965820312,256737.203125,2632177,1,7
FALSE,299,TRUE,3143.89991760254,256839.078125,2632202,0,6
FALSE,21,FALSE,2345.70007324219,256810.828125,2632159.25,0,0
FALSE,5,FALSE,3193.89991760254,256800.5,2632171.75,0,7
TRUE,87,TRUE,6695.80001831055,256744.5625,2632180.5,1,0
FALSE,16,FALSE,1163.50002288818,256669.828125,2632202.75,0,0
TRUE,5,FALSE,1457.10000991821,256672.15625,2632200,0,0
TRUE,119,TRUE,1322.99995422363,256681.28125,2632207.25,0,10
TRUE,326,TRUE,2303.00006866455,256693.15625,2632216,1,3
FALSE,5,FALSE,2363.19999694824,256652.59375,2632198.5,0,7
TRUE,653,TRUE,3641.40014648438,256658.171875,2632156.5,1,12
TRUE,422,TRUE,3061.89994812012,256644.5,2632101.5,0,12
FALSE,11,FALSE,1964.69993591309,256672.578125,2632063.5,1,3
FALSE,367,TRUE,1247.99995422363,256663.375,2632062,1,6
FALSE,36,FALSE,410.200023651123,256633.3125,2632134,0,7
TRUE,358,TRUE,538.800001144409,256628.109375,2632128,0,10
TRUE,321,TRUE,775.899982452393,256605.921875,2632141.75,0,3
TRUE,5,FALSE,2397.99995422363,256606.8125,2632124.25,0,4
TRUE,352,TRUE,4208.70018005371,256604.6875,2632099,0,12
TRUE,332,TRUE,638.99998664856,256560.34375,2632049.75,0,12
FALSE,5,FALSE,2767.09995269775,256577.734375,2632062.5,0,13
TRUE,200,TRUE,1462.39995956421,256568.828125,2632048.25,0,0
TRUE,289,TRUE,1128.29999923706,256548.96875,2632059.75,0,8
TRUE,312,TRUE,1156.70003890991,256547.75,2632058.25,0,8
FALSE,13,FALSE,1799.90005493164,256534.015625,2632050,0,8
TRUE,213,TRUE,8601.79977416992,256461.484375,2632133.5,0,6
TRUE,168,TRUE,956.09998703003,256550.328125,2632101,0,5
TRUE,360,TRUE,3251.10015869141,256564.96875,2632122,0,5
FALSE,88,TRUE,2865.39993286133,256564.765625,2632160.25,1,7
TRUE,5,FALSE,4194.90013122559,256551.078125,2632145,0,5
TRUE,272,TRUE,3268.79997253418,256546.28125,2632132.5,0,5
TRUE,219,TRUE,2188.69991302490,256554.375,2632169.75,0,12
TRUE,5,FALSE,2017.09995269775,256597.765625,2632132,0,6
TRUE,269,TRUE,4107.50007629395,256502.8125,2632084.5,0,5
TRUE,336,TRUE,4185.40000915527,256499.640625,2632107.75,0,0
TRUE,5,FALSE,2964.50004577637,256513.90625,2632087.75,0,0
FALSE,6,FALSE,2892.09995269775,255553.578125,2631799.5,1,0
TRUE,169,TRUE,1671.69990539551,255554.921875,2631749,0,10
FALSE,5,FALSE,1167.09995269775,255521.390625,2631746.25,0,10
FALSE,5,FALSE,780.900001525879,255508.6875,2631728.5,0,10
TRUE,218,TRUE,2758.49990844727,255508.890625,2631770.5,0,8
FALSE,5,FALSE,1176.20000839233,255502.078125,2631790,0,7
FALSE,7,FALSE,1560.29996871948,255482.84375,2631737.5,0,8
FALSE,27,FALSE,549.399995803833,255495.9375,2631727.75,0,8
FALSE,5,FALSE,926.000022888184,255481.484375,2631788.5,1,4
TRUE,5,FALSE,1091.49999618530,255439.40625,2631772,0,8
