Vote ID,Session ID,Wikisurvey ID,Winner ID,Winner Text,Loser ID,Loser Text,Prompt ID,Appearance ID,Left Choice ID,Right Choice ID,Created at,Updated at,Response Time (s),Missing Response Time Explanation,Valid,Hashed IP Address,URL Alias,User Agent,Referrer,Widget,Info
5668104,2682842,4271,293212,"Pennsylvania State University, USA",293377,"Beijing Institute of Technology, China",15577129,9228298,293212,293377,2013-11-15 02:08:56 UTC,2013-11-15 02:08:56 UTC,8.514,"",TRUE,5c79b9cacd380f8599a033bd3f98253e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",http://www.allourideas.org/questions/new,FALSE,NA
5672574,2689918,4271,293345,"Technion Israel Institute of Technology, Israel",293223,"University of Massachusetts, USA",15583862,9241024,293223,293345,2013-11-16 23:18:59 UTC,2013-11-16 23:18:59 UTC,3.354,"",TRUE,9a96db72f2983f6fdc33fadaa159c2fa,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672575,2689918,4271,293343,"University of Antwerp, Belgium",293189,"University of California, San Diego, USA",15606076,9241025,293189,293343,2013-11-16 23:19:03 UTC,2013-11-16 23:19:03 UTC,2.792,"",TRUE,9a96db72f2983f6fdc33fadaa159c2fa,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672576,2689918,4271,293262,"University of Sheffield, UK",293283,"University of Southampton, UK",15606077,9241026,293262,293283,2013-11-16 23:19:08 UTC,2013-11-16 23:19:08 UTC,5.257,"",TRUE,9a96db72f2983f6fdc33fadaa159c2fa,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672577,2689918,4271,293238,"Tufts University, USA",293176,"University of Texas at Austin, USA",15599484,9241027,293176,293238,2013-11-16 23:19:11 UTC,2013-11-16 23:19:11 UTC,2.278,"",TRUE,9a96db72f2983f6fdc33fadaa159c2fa,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672578,2689918,4271,293270,"Royal Holloway, University of London, UK",293413,"National Taiwan Normal University, Taiwan",15603946,9241028,293413,293270,2013-11-16 23:19:15 UTC,2013-11-16 23:19:15 UTC,3.916,"",TRUE,9a96db72f2983f6fdc33fadaa159c2fa,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672579,2689918,4271,293206,"Kyoto University, Japan",293219,"Korea Advanced Institute of Science and Technology, Republic of Korea",15606078,9241029,293219,293206,2013-11-16 23:19:19 UTC,2013-11-16 23:19:19 UTC,3.088,"",TRUE,9a96db72f2983f6fdc33fadaa159c2fa,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672580,2689918,4271,293196,"University of California, Davis, USA",293366,"Sun Yat-Sen University, China",15606079,9241030,293196,293366,2013-11-16 23:19:22 UTC,2013-11-16 23:19:22 UTC,2.636,"",TRUE,9a96db72f2983f6fdc33fadaa159c2fa,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672581,2689918,4271,293193,"University of North Carolina at Chapel Hill, USA",293225,"University of Bristol, UK",15606080,9241031,293225,293193,2013-11-16 23:19:25 UTC,2013-11-16 23:19:25 UTC,2.652,"",TRUE,9a96db72f2983f6fdc33fadaa159c2fa,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672582,2689918,4271,293322,"University of Ottawa, Canada",293310,"Tel Aviv University, Israel",15606081,9241032,293322,293310,2013-11-16 23:19:29 UTC,2013-11-16 23:19:29 UTC,2.683,"",TRUE,9a96db72f2983f6fdc33fadaa159c2fa,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672583,2689918,4271,293206,"Kyoto University, Japan",293308,"Texas A&M University, USA",15606082,9241033,293308,293206,2013-11-16 23:19:31 UTC,2013-11-16 23:19:31 UTC,2.028,"",TRUE,9a96db72f2983f6fdc33fadaa159c2fa,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672584,2689918,4271,293229,"Universität Heidelberg, Germany",293341,"Wake Forest University, USA",15606083,9241034,293229,293341,2013-11-16 23:19:35 UTC,2013-11-16 23:19:35 UTC,2.964,"",TRUE,9a96db72f2983f6fdc33fadaa159c2fa,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672585,2689918,4271,293319,"George Washington University, USA",293336,"University of Illinois at Chicago, USA",15581284,9241035,293319,293336,2013-11-16 23:19:39 UTC,2013-11-16 23:19:39 UTC,3.557,"",TRUE,9a96db72f2983f6fdc33fadaa159c2fa,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672586,2689918,4271,293215,"Leiden University, Netherlands",293382,"University of Science and Technology Beijing, China",15577557,9241036,293215,293382,2013-11-16 23:19:42 UTC,2013-11-16 23:19:42 UTC,2.293,"",TRUE,9a96db72f2983f6fdc33fadaa159c2fa,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672587,2689918,4271,293194,"Karolinska Institute, Sweden",293254,"University of York, UK",15596913,9241037,293194,293254,2013-11-16 23:19:44 UTC,2013-11-16 23:19:44 UTC,1.81,"",TRUE,9a96db72f2983f6fdc33fadaa159c2fa,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672588,2689918,4271,293258,"Uppsala University, Sweden",293386,"Beijing Foreign Studies University, China",15597340,9241038,293386,293258,2013-11-16 23:19:48 UTC,2013-11-16 23:19:48 UTC,3.245,"",TRUE,9a96db72f2983f6fdc33fadaa159c2fa,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672589,2689918,4271,293356,"Shanghai Jiaotong University, China",293404,"University of Macau, China",15606084,9241039,293404,293356,2013-11-16 23:19:50 UTC,2013-11-16 23:19:50 UTC,2.246,"",TRUE,9a96db72f2983f6fdc33fadaa159c2fa,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672590,2689918,4271,293241,"University of Zürich, Switzerland",293222,"Georg-August-Universität Göttingen, Germany",15578498,9241040,293222,293241,2013-11-16 23:19:54 UTC,2013-11-16 23:19:54 UTC,2.886,"",TRUE,9a96db72f2983f6fdc33fadaa159c2fa,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672591,2689918,4271,293174,"Duke University, USA",293200,"University of Manchester, UK",15606085,9241041,293174,293200,2013-11-16 23:19:57 UTC,2013-11-16 23:19:57 UTC,2.496,"",TRUE,9a96db72f2983f6fdc33fadaa159c2fa,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672592,2689918,4271,293257,"Vanderbilt University, USA",293310,"Tel Aviv University, Israel",15584505,9241042,293257,293310,2013-11-16 23:20:01 UTC,2013-11-16 23:20:01 UTC,3.104,"",TRUE,9a96db72f2983f6fdc33fadaa159c2fa,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672593,2689918,4271,293269,"University of Virginia, USA",293258,"Uppsala University, Sweden",15585648,9241043,293258,293269,2013-11-16 23:20:05 UTC,2013-11-16 23:20:05 UTC,2.933,"",TRUE,9a96db72f2983f6fdc33fadaa159c2fa,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672594,2689918,4271,293250,"Humboldt-Universität zu Berlin, Germany",293242,"University of Colorado Boulder, USA",15591284,9241044,293250,293242,2013-11-16 23:20:08 UTC,2013-11-16 23:20:08 UTC,2.262,"",TRUE,9a96db72f2983f6fdc33fadaa159c2fa,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672595,2689918,4271,293318,"The University of Texas at Dallas, USA",293184,"University of Illinois at Urbana Champaign, USA",15606086,9241045,293184,293318,2013-11-16 23:20:11 UTC,2013-11-16 23:20:11 UTC,3.136,"",TRUE,9a96db72f2983f6fdc33fadaa159c2fa,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672596,2689918,4271,293365,"Tianjin University, China",293376,"Dalian University of Technology, China",15586189,9241046,293365,293376,2013-11-16 23:20:14 UTC,2013-11-16 23:20:14 UTC,2.434,"",TRUE,9a96db72f2983f6fdc33fadaa159c2fa,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672597,2689918,4271,293296,"Lancaster University, UK",293385,"Beijing Jiaotong University, China",15606087,9241047,293385,293296,2013-11-16 23:20:17 UTC,2013-11-16 23:20:17 UTC,1.982,"",TRUE,9a96db72f2983f6fdc33fadaa159c2fa,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672598,2689918,4271,293243,"Université Paris-Sud, France",293236,"University of New South Wales, Australia",15595722,9241048,293243,293236,2013-11-16 23:20:21 UTC,2013-11-16 23:20:21 UTC,3.276,"",TRUE,9a96db72f2983f6fdc33fadaa159c2fa,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672599,2689918,4271,293344,"University of Miami, USA",293306,"University of California, Riverside, USA",15606088,9241049,293344,293306,2013-11-16 23:20:23 UTC,2013-11-16 23:20:23 UTC,1.903,"",TRUE,9a96db72f2983f6fdc33fadaa159c2fa,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672600,2689918,4271,293157,"Princeton University, USA",293342,"University of Western Australia, Australia",15606089,9241050,293342,293157,2013-11-16 23:20:26 UTC,2013-11-16 23:20:26 UTC,2.481,"",TRUE,9a96db72f2983f6fdc33fadaa159c2fa,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672601,2689918,4271,293282,"University of Copenhagen, Denmark",293324,"University of Liverpool, UK",15591832,9241051,293324,293282,2013-11-16 23:20:29 UTC,2013-11-16 23:20:29 UTC,2.542,"",TRUE,9a96db72f2983f6fdc33fadaa159c2fa,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672602,2689918,4271,293197,"Peking University, China",293202,"Brown University, USA",15606090,9241052,293202,293197,2013-11-16 23:20:32 UTC,2013-11-16 23:20:32 UTC,1.966,"",TRUE,9a96db72f2983f6fdc33fadaa159c2fa,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672603,2689918,4271,293241,"University of Zürich, Switzerland",293183,"University of Edinburgh, UK",15606091,9241053,293241,293183,2013-11-16 23:20:35 UTC,2013-11-16 23:20:35 UTC,2.745,"",TRUE,9a96db72f2983f6fdc33fadaa159c2fa,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672604,2689918,4271,293203,"Tsinghua University, China",293283,"University of Southampton, UK",15606092,9241054,293203,293283,2013-11-16 23:20:38 UTC,2013-11-16 23:20:38 UTC,2.605,"",TRUE,9a96db72f2983f6fdc33fadaa159c2fa,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672605,2689956,4271,293170,"Northwestern University, USA",293215,"Leiden University, Netherlands",15606094,9241093,293215,293170,2013-11-16 23:26:17 UTC,2013-11-16 23:26:17 UTC,7.691,"",TRUE,657515ad7b2dea3c4a95490c4420fab1,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672606,2689956,4271,293159,"Imperial College London, UK",293201,"Pohang University of Science and Technology, Republic of Korea",15606095,9241094,293201,293159,2013-11-16 23:26:21 UTC,2013-11-16 23:26:21 UTC,3.369,"",TRUE,657515ad7b2dea3c4a95490c4420fab1,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672607,2689956,4271,293186,"The University of Hong Kong, Hong Kong",293364,"Wuhan University, China",15606096,9241100,293364,293186,2013-11-16 23:26:44 UTC,2013-11-16 23:26:44 UTC,2.605,"",FALSE,657515ad7b2dea3c4a95490c4420fab1,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672608,2689956,4271,293345,"Technion Israel Institute of Technology, Israel",293289,"Tohoku University, Japan",15606097,9241101,293345,293289,2013-11-16 23:26:47 UTC,2013-11-16 23:26:47 UTC,2.465,"",TRUE,657515ad7b2dea3c4a95490c4420fab1,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672609,2689956,4271,293261,"University of Sussex, UK",293210,"Seoul National University, Republic of Korea",15606098,9241103,293261,293210,2013-11-16 23:26:58 UTC,2013-11-16 23:26:58 UTC,4.227,"",FALSE,657515ad7b2dea3c4a95490c4420fab1,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672610,2689956,4271,293164,"University of California, Los Angeles, USA",293416,"National Taiwan University of Science and Technology, Taiwan",15606101,9241106,293416,293164,2013-11-16 23:27:25 UTC,2013-11-16 23:27:25 UTC,2.386,"",FALSE,657515ad7b2dea3c4a95490c4420fab1,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672611,2689956,4271,293163,"ETH Zürich – Swiss Federal Institute of Technology Zürich, Switzerland",293307,"Yeshiva University, USA",15606103,9241108,293163,293307,2013-11-16 23:27:32 UTC,2013-11-16 23:27:32 UTC,1.95,"",FALSE,657515ad7b2dea3c4a95490c4420fab1,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672612,2689956,4271,293175,"University of Washington, USA",293409,"National Chiao Tung University, Taiwan",15606104,9241109,293175,293409,2013-11-16 23:27:37 UTC,2013-11-16 23:27:37 UTC,3.962,"",TRUE,657515ad7b2dea3c4a95490c4420fab1,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672613,2689956,4271,293172,"University of Toronto, Canada",293400,"Beijing Forestry University, China",15606105,9241110,293172,293400,2013-11-16 23:27:40 UTC,2013-11-16 23:27:40 UTC,2.449,"",TRUE,657515ad7b2dea3c4a95490c4420fab1,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672614,2689956,4271,293320,"University of Iowa, USA",293210,"Seoul National University, Republic of Korea",15587684,9241111,293210,293320,2013-11-16 23:27:43 UTC,2013-11-16 23:27:43 UTC,2.98,"",TRUE,657515ad7b2dea3c4a95490c4420fab1,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672615,2689956,4271,293173,"Carnegie Mellon University, USA",293403,"Lingnan University, Hong Kong",15584601,9241112,293173,293403,2013-11-16 23:27:46 UTC,2013-11-16 23:27:46 UTC,2.137,"",TRUE,657515ad7b2dea3c4a95490c4420fab1,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672616,2689956,4271,293158,"University of Cambridge, UK",293284,"University of Geneva, Switzerland",15606107,9241115,293158,293284,2013-11-16 23:28:02 UTC,2013-11-16 23:28:02 UTC,1.934,"",FALSE,657515ad7b2dea3c4a95490c4420fab1,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672617,2689956,4271,293177,"Georgia Institute of Technology, USA",293363,"Xi'an Jiaotong University, China",15594278,9241119,293177,293363,2013-11-16 23:28:22 UTC,2013-11-16 23:28:22 UTC,3.448,"",FALSE,657515ad7b2dea3c4a95490c4420fab1,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672618,2689956,4271,293335,"Colorado School of Mines, USA",293392,"Nanjing University of Science and Technology, China",15606110,9241120,293392,293335,2013-11-16 23:28:25 UTC,2013-11-16 23:28:25 UTC,2.23,"",TRUE,657515ad7b2dea3c4a95490c4420fab1,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672619,2689956,4271,293162,"Yale University, USA",293333,"City University of Hong Kong, Hong Kong",15606113,9241123,293333,293162,2013-11-16 23:28:37 UTC,2013-11-16 23:28:37 UTC,3.104,"",FALSE,657515ad7b2dea3c4a95490c4420fab1,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672620,2689956,4271,293170,"Northwestern University, USA",293367,"Huazhong University of Science and Technology, China",15606114,9241124,293170,293367,2013-11-16 23:28:40 UTC,2013-11-16 23:28:40 UTC,2.168,"",TRUE,657515ad7b2dea3c4a95490c4420fab1,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672621,2689956,4271,293171,"University of Michigan, USA",293191,"École Polytechnique Fédérale de Lausanne, Switzerland",15606115,9241125,293191,293171,2013-11-16 23:28:43 UTC,2013-11-16 23:28:43 UTC,2.418,"",TRUE,657515ad7b2dea3c4a95490c4420fab1,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672622,2689956,4271,293166,"University of Pennsylvania, USA",293293,"Universität Basel, Switzerland",15594034,9241126,293293,293166,2013-11-16 23:28:45 UTC,2013-11-16 23:28:45 UTC,1.857,"",TRUE,657515ad7b2dea3c4a95490c4420fab1,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672623,2689956,4271,293242,"University of Colorado Boulder, USA",293359,"Beijing Normal University, China",15606116,9241127,293359,293242,2013-11-16 23:28:51 UTC,2013-11-16 23:28:51 UTC,4.805,"",TRUE,657515ad7b2dea3c4a95490c4420fab1,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672624,2689956,4271,293179,"University of Melbourne, Australia",293203,"Tsinghua University, China",15606117,9241128,293179,293203,2013-11-16 23:28:54 UTC,2013-11-16 23:28:54 UTC,2.933,"",TRUE,657515ad7b2dea3c4a95490c4420fab1,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672625,2689956,4271,293193,"University of North Carolina at Chapel Hill, USA",293214,"École Polytechnique, France",15606118,9241129,293193,293214,2013-11-16 23:28:59 UTC,2013-11-16 23:28:59 UTC,4.587,"",TRUE,657515ad7b2dea3c4a95490c4420fab1,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672626,2689956,4271,293214,"École Polytechnique, France",293378,"Central University of Finance and Economics, China",15584866,9241131,293378,293214,2013-11-16 23:29:06 UTC,2013-11-16 23:29:06 UTC,2.138,"",FALSE,657515ad7b2dea3c4a95490c4420fab1,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672627,2689956,4271,293291,"VU University Amsterdam, Netherlands",293309,"University of São Paulo, Brazil",15598043,9241132,293291,293309,2013-11-16 23:29:13 UTC,2013-11-16 23:29:13 UTC,6.006,"",TRUE,657515ad7b2dea3c4a95490c4420fab1,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672628,2689956,4271,293174,"Duke University, USA",293216,"University of Queensland Australia, Australia",15599971,9241133,293174,293216,2013-11-16 23:29:17 UTC,2013-11-16 23:29:17 UTC,3.666,"",TRUE,657515ad7b2dea3c4a95490c4420fab1,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672629,2689956,4271,293347,"University of Victoria, Canada",293271,"University of Nottingham, UK",15606671,9241142,293271,293347,2013-11-16 23:30:19 UTC,2013-11-16 23:30:19 UTC,5.96,"",FALSE,657515ad7b2dea3c4a95490c4420fab1,worldcollege,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",https://www.facebook.com/,FALSE,NA
5672630,2689967,4271,293181,"University of British Columbia, Canada",293168,"University College London, UK",15606672,9241150,293168,293181,2013-11-16 23:38:33 UTC,2013-11-16 23:38:33 UTC,4.476,"",TRUE,746f6045c4a3c50b18fd76b761942c94,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9) AppleWebKit/537.71 (KHTML, like Gecko) Version/7.0 Safari/537.71",https://www.facebook.com/,FALSE,NA
5672631,2689967,4271,293172,"University of Toronto, Canada",293344,"University of Miami, USA",15587957,9241151,293172,293344,2013-11-16 23:38:41 UTC,2013-11-16 23:38:41 UTC,5.346,"",TRUE,746f6045c4a3c50b18fd76b761942c94,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9) AppleWebKit/537.71 (KHTML, like Gecko) Version/7.0 Safari/537.71",https://www.facebook.com/,FALSE,NA
5672632,2689967,4271,293380,"Jilin University, China",293391,"China University of Political Science and Law, China",15606673,9241152,293391,293380,2013-11-16 23:38:49 UTC,2013-11-16 23:38:49 UTC,7.383,"",TRUE,746f6045c4a3c50b18fd76b761942c94,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9) AppleWebKit/537.71 (KHTML, like Gecko) Version/7.0 Safari/537.71",https://www.facebook.com/,FALSE,NA
5672633,2689967,4271,293208,"King's College London, UK",293370,"China Agricultural University, China",15606674,9241153,293208,293370,2013-11-16 23:38:53 UTC,2013-11-16 23:38:53 UTC,3.808,"",TRUE,746f6045c4a3c50b18fd76b761942c94,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9) AppleWebKit/537.71 (KHTML, like Gecko) Version/7.0 Safari/537.71",https://www.facebook.com/,FALSE,NA
